Data; Group; Nome_POD; APT
dom 05 mar 2023 12:04:20 -03; Group 1; db-684b9b49fd-jc9hl; 01.750
dom 05 mar 2023 12:04:22 -03; Group 1; db-684b9b49fd-jc9hl; 01.600
dom 05 mar 2023 12:04:24 -03; Group 1; db-684b9b49fd-jc9hl; 01.386
dom 05 mar 2023 12:04:26 -03; Group 1; db-684b9b49fd-jc9hl; 01.461
dom 05 mar 2023 12:04:27 -03; Group 1; db-684b9b49fd-jc9hl; 01.413
dom 05 mar 2023 12:04:29 -03; Group 1; db-684b9b49fd-jc9hl; 01.467
dom 05 mar 2023 12:04:31 -03; Group 1; db-684b9b49fd-jc9hl; 01.516
dom 05 mar 2023 12:04:33 -03; Group 1; db-684b9b49fd-jc9hl; 01.615
dom 05 mar 2023 12:04:35 -03; Group 1; db-684b9b49fd-jc9hl; 01.653
dom 05 mar 2023 12:04:37 -03; Group 1; db-684b9b49fd-jc9hl; 01.546
dom 05 mar 2023 12:04:39 -03; Group 1; db-684b9b49fd-jc9hl; 01.424
dom 05 mar 2023 12:04:41 -03; Group 1; db-684b9b49fd-jc9hl; 01.509
dom 05 mar 2023 12:04:43 -03; Group 1; db-684b9b49fd-jc9hl; 01.423
dom 05 mar 2023 12:04:44 -03; Group 1; db-684b9b49fd-jc9hl; 01.589
dom 05 mar 2023 12:04:46 -03; Group 1; db-684b9b49fd-jc9hl; 01.411
dom 05 mar 2023 12:04:48 -03; Group 1; db-684b9b49fd-jc9hl; 01.626
dom 05 mar 2023 12:04:50 -03; Group 1; db-684b9b49fd-jc9hl; 01.581
dom 05 mar 2023 12:04:52 -03; Group 1; db-684b9b49fd-jc9hl; 01.490
dom 05 mar 2023 12:04:54 -03; Group 1; db-684b9b49fd-jc9hl; 01.381
dom 05 mar 2023 12:04:56 -03; Group 1; db-684b9b49fd-jc9hl; 01.514
dom 05 mar 2023 12:04:58 -03; Group 1; db-684b9b49fd-jc9hl; 01.489
dom 05 mar 2023 12:05:00 -03; Group 1; db-684b9b49fd-jc9hl; 01.413
dom 05 mar 2023 12:05:01 -03; Group 1; db-684b9b49fd-jc9hl; 01.599
dom 05 mar 2023 12:05:03 -03; Group 1; db-684b9b49fd-jc9hl; 01.498
dom 05 mar 2023 12:05:05 -03; Group 1; db-684b9b49fd-jc9hl; 01.642
dom 05 mar 2023 12:05:07 -03; Group 1; db-684b9b49fd-jc9hl; 01.558
dom 05 mar 2023 12:05:09 -03; Group 1; db-684b9b49fd-jc9hl; 01.495
dom 05 mar 2023 12:05:11 -03; Group 1; db-684b9b49fd-jc9hl; 01.577
dom 05 mar 2023 12:05:13 -03; Group 1; db-684b9b49fd-jc9hl; 01.563
dom 05 mar 2023 12:05:15 -03; Group 1; db-684b9b49fd-jc9hl; 01.582
