Group,WGET
Group 2,60.01677977408
Group 2,21.01677977429
Group 2,20.01677977449
Group 2,60.01677977469
Group 2,20.01677977489
Group 2,21.01677977510
Group 2,60.01677977530
Group 2,20.01677977550
Group 2,20.01677977570
Group 2,61.01677977591
Group 2,20.01677977611
Group 2,20.01677977631
Group 2,60.01677977651
Group 2,21.01677977672
Group 2,20.01677977692
Group 2,60.01677977712
Group 2,20.01677977732
Group 2,20.01677977753
Group 2,60.01677977773
Group 2,20.01677977793
Group 2,20.01677977813
Group 2,61.01677977834
Group 2,20.01677977854
Group 2,20.01677977874
Group 2,61.01677977895
Group 2,20.01677977915
Group 2,20.01677977935
Group 2,60.01677977955
Group 2,21.01677977976
Group 2,20.01677977996
