Group,WGET
Group 2,6.01677977235
Group 2,5.01677977240
Group 2,5.01677977245
Group 2,5.01677977251
Group 2,5.01677977256
Group 2,5.01677977261
Group 2,6.01677977267
Group 2,5.01677977272
Group 2,5.01677977277
Group 2,45.01677977282
Group 2,6.01677977288
Group 2,5.01677977293
Group 2,5.01677977298
Group 2,6.01677977304
Group 2,5.01677977309
Group 2,5.01677977314
Group 2,5.01677977319
Group 2,6.01677977325
Group 2,5.01677977330
Group 2,5.01677977335
Group 2,46.01677977341
Group 2,5.01677977346
Group 2,5.01677977351
Group 2,5.01677977356
Group 2,6.01677977362
Group 2,5.01677977367
Group 2,5.01677977372
Group 2,6.01677977378
Group 2,5.01677977383
Group 2,5.01677977388
