Group,WGET
Group 2,20.01677976642
Group 2,20.01677976662
Group 2,61.01677976683
Group 2,20.01677976703
Group 2,20.01677976723
Group 2,60.01677976743
Group 2,21.01677976764
Group 2,20.01677976784
Group 2,60.01677976804
Group 2,20.01677976824
Group 2,21.01677976845
Group 2,60.01677976865
Group 2,20.01677976885
Group 2,20.01677976905
Group 2,61.01677976926
Group 2,20.01677976946
Group 2,20.01677976966
Group 2,60.01677976986
Group 2,21.01677977007
Group 2,20.01677977027
Group 2,60.01677977047
Group 2,20.01677977067
Group 2,21.01677977088
Group 2,60.01677977108
Group 2,20.01677977128
Group 2,20.01677977148
Group 2,61.01677977169
Group 2,20.01677977189
Group 2,20.01677977209
Group 2,60.01677977229
