Group,APT
Group 1,01.652
Group 1,01.952
Group 1,01.512
Group 1,01.508
Group 1,01.537
Group 1,01.557
Group 1,01.744
Group 1,01.560
Group 1,01.575
Group 1,01.541
Group 1,01.633
Group 1,01.706
Group 1,01.592
Group 1,01.474
Group 1,01.564
Group 1,01.584
Group 1,01.783
Group 1,01.449
Group 1,01.521
Group 1,01.503
Group 1,01.571
Group 1,01.698
Group 1,01.569
Group 1,01.517
Group 1,01.501
Group 1,01.562
Group 1,01.797
Group 1,01.596
Group 1,01.485
Group 1,01.533
Group 2,21.218
Group 2,21.142
Group 2,21.147
Group 2,21.115
Group 2,21.166
Group 2,21.496
Group 2,21.171
Group 2,21.116
Group 2,21.173
Group 2,21.157
Group 2,21.120
Group 2,21.352
Group 2,21.110
Group 2,21.184
Group 2,21.109
Group 2,21.152
Group 2,21.112
Group 2,21.150
Group 2,21.255
Group 2,21.113
Group 2,21.110
Group 2,21.180
Group 2,21.134
Group 2,21.136
Group 2,21.297
Group 2,21.081
Group 2,21.137
Group 2,21.186
Group 2,21.164
Group 2,21.206
