Group,PING
Group 2,7.01677461699
Group 2,47.01677461706
Group 2,7.01677461713
Group 2,8.01677461721
Group 2,7.01677461728
Group 2,7.01677461735
Group 2,7.01677461742
Group 2,8.01677461750
Group 2,7.01677461757
Group 2,47.01677461764
Group 2,7.01677461771
Group 2,7.01677461779
Group 2,7.01677461786
Group 2,7.01677461793
Group 2,7.01677461800
Group 2,7.01677461807
Group 2,8.01677461815
Group 2,47.01677461822
Group 2,7.01677461829
Group 2,7.01677461836
Group 2,8.01677461844
Group 2,7.01677461851
Group 2,7.01677461858
Group 2,7.01677461865
Group 2,7.01677461872
Group 2,47.01677461880
Group 2,7.01677461887
Group 2,7.01677461894
Group 2,7.01677461901
Group 2,8.01677461909
