Group,PING
Group 2,18.01677460640
Group 2,19.01677460659
Group 2,18.01677460677
Group 2,58.01677460695
Group 2,18.01677460713
Group 2,19.01677460732
Group 2,58.01677460750
Group 2,18.01677460768
Group 2,18.01677460786
Group 2,59.01677460805
Group 2,18.01677460823
Group 2,18.01677460841
Group 2,18.01677460859
Group 2,59.01677460878
Group 2,18.01677460896
Group 2,18.01677460914
Group 2,58.01677460932
Group 2,19.01677460951
Group 2,18.01677460969
Group 2,58.01677460987
Group 2,18.01677461005
Group 2,18.01677461023
Group 2,58.01677461042
Group 2,18.01677461060
Group 2,18.01677461078
Group 2,18.01677461096
Group 2,59.01677461115
Group 2,18.01677461133
Group 2,18.01677461151
Group 2,58.01677461169
