Data; Group; Nome_POD; APT
ter 21 fev 2023 17:50:59 -03; Group 1; result-77f68799c4-6wtfp; 01.563
ter 21 fev 2023 17:51:01 -03; Group 1; result-77f68799c4-6wtfp; 01.460
ter 21 fev 2023 17:51:03 -03; Group 1; result-77f68799c4-6wtfp; 01.483
ter 21 fev 2023 17:51:05 -03; Group 1; result-77f68799c4-6wtfp; 01.564
ter 21 fev 2023 17:51:07 -03; Group 1; result-77f68799c4-6wtfp; 01.635
ter 21 fev 2023 17:51:09 -03; Group 1; result-77f68799c4-6wtfp; 01.471
ter 21 fev 2023 17:51:11 -03; Group 1; result-77f68799c4-6wtfp; 01.524
ter 21 fev 2023 17:51:13 -03; Group 1; result-77f68799c4-6wtfp; 01.504
ter 21 fev 2023 17:51:15 -03; Group 1; result-77f68799c4-6wtfp; 01.551
ter 21 fev 2023 17:51:17 -03; Group 1; result-77f68799c4-6wtfp; 01.696
ter 21 fev 2023 17:51:19 -03; Group 1; result-77f68799c4-6wtfp; 01.499
ter 21 fev 2023 17:51:21 -03; Group 1; result-77f68799c4-6wtfp; 01.453
ter 21 fev 2023 17:51:23 -03; Group 1; result-77f68799c4-6wtfp; 01.513
ter 21 fev 2023 17:51:25 -03; Group 1; result-77f68799c4-6wtfp; 01.588
ter 21 fev 2023 17:51:27 -03; Group 1; result-77f68799c4-6wtfp; 01.680
ter 21 fev 2023 17:51:29 -03; Group 1; result-77f68799c4-6wtfp; 01.520
ter 21 fev 2023 17:51:30 -03; Group 1; result-77f68799c4-6wtfp; 01.433
ter 21 fev 2023 17:51:32 -03; Group 1; result-77f68799c4-6wtfp; 01.484
ter 21 fev 2023 17:51:34 -03; Group 1; result-77f68799c4-6wtfp; 01.526
ter 21 fev 2023 17:51:36 -03; Group 1; result-77f68799c4-6wtfp; 01.475
ter 21 fev 2023 17:51:38 -03; Group 1; result-77f68799c4-6wtfp; 01.540
ter 21 fev 2023 17:51:40 -03; Group 1; result-77f68799c4-6wtfp; 01.515
ter 21 fev 2023 17:51:42 -03; Group 1; result-77f68799c4-6wtfp; 01.505
ter 21 fev 2023 17:51:44 -03; Group 1; result-77f68799c4-6wtfp; 01.550
ter 21 fev 2023 17:51:46 -03; Group 1; result-77f68799c4-6wtfp; 01.534
ter 21 fev 2023 17:51:48 -03; Group 1; result-77f68799c4-6wtfp; 01.567
ter 21 fev 2023 17:51:50 -03; Group 1; result-77f68799c4-6wtfp; 01.555
ter 21 fev 2023 17:51:52 -03; Group 1; result-77f68799c4-6wtfp; 01.520
ter 21 fev 2023 17:51:54 -03; Group 1; result-77f68799c4-6wtfp; 01.573
ter 21 fev 2023 17:51:56 -03; Group 1; result-77f68799c4-6wtfp; 01.547
