Data; Group; Nome_POD; PING
dom 05 mar 2023 18:02:53 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:03:01 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:03:08 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:03:16 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:03:23 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:03:30 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:03:38 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:03:45 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:03:53 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:04:00 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:04:08 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:04:15 -03; Group 1; db-684b9b49fd-jc9hl; 007.00
dom 05 mar 2023 18:04:22 -03; Group 1; db-684b9b49fd-jc9hl; 007.00
dom 05 mar 2023 18:04:30 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:04:37 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:04:44 -03; Group 1; db-684b9b49fd-jc9hl; 007.00
dom 05 mar 2023 18:04:52 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:04:59 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:05:07 -03; Group 1; db-684b9b49fd-jc9hl; 007.00
dom 05 mar 2023 18:05:14 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:05:22 -03; Group 1; db-684b9b49fd-jc9hl; 007.07
dom 05 mar 2023 18:05:29 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:05:37 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:05:44 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:05:51 -03; Group 1; db-684b9b49fd-jc9hl; 007.00
dom 05 mar 2023 18:05:59 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:06:06 -03; Group 1; db-684b9b49fd-jc9hl; 007.00
dom 05 mar 2023 18:06:14 -03; Group 1; db-684b9b49fd-jc9hl; 007.01
dom 05 mar 2023 18:06:21 -03; Group 1; db-684b9b49fd-jc9hl; 007.00
dom 05 mar 2023 18:06:28 -03; Group 1; db-684b9b49fd-jc9hl; 007.02
