Data; Group; Nome_POD; PING
ter 28 fev 2023 18:42:15 -03; Group 1; redis-67db9bd79b-cp5zn; 7.20
ter 28 fev 2023 18:42:23 -03; Group 1; redis-67db9bd79b-cp5zn; 7.17
ter 28 fev 2023 18:42:30 -03; Group 1; redis-67db9bd79b-cp5zn; 7.16
ter 28 fev 2023 18:42:38 -03; Group 1; redis-67db9bd79b-cp5zn; 7.17
ter 28 fev 2023 18:42:46 -03; Group 1; redis-67db9bd79b-cp5zn; 7.18
ter 28 fev 2023 18:42:53 -03; Group 1; redis-67db9bd79b-cp5zn; 7.10
ter 28 fev 2023 18:43:01 -03; Group 1; redis-67db9bd79b-cp5zn; 7.17
ter 28 fev 2023 18:43:08 -03; Group 1; redis-67db9bd79b-cp5zn; 7.15
ter 28 fev 2023 18:43:16 -03; Group 1; redis-67db9bd79b-cp5zn; 7.16
ter 28 fev 2023 18:43:23 -03; Group 1; redis-67db9bd79b-cp5zn; 7.15
ter 28 fev 2023 18:43:31 -03; Group 1; redis-67db9bd79b-cp5zn; 7.14
ter 28 fev 2023 18:43:39 -03; Group 1; redis-67db9bd79b-cp5zn; 7.20
ter 28 fev 2023 18:43:46 -03; Group 1; redis-67db9bd79b-cp5zn; 7.13
ter 28 fev 2023 18:43:54 -03; Group 1; redis-67db9bd79b-cp5zn; 7.21
ter 28 fev 2023 18:44:01 -03; Group 1; redis-67db9bd79b-cp5zn; 7.14
ter 28 fev 2023 18:44:09 -03; Group 1; redis-67db9bd79b-cp5zn; 7.16
ter 28 fev 2023 18:44:17 -03; Group 1; redis-67db9bd79b-cp5zn; 7.18
ter 28 fev 2023 18:44:24 -03; Group 1; redis-67db9bd79b-cp5zn; 7.09
ter 28 fev 2023 18:44:32 -03; Group 1; redis-67db9bd79b-cp5zn; 7.16
ter 28 fev 2023 18:44:39 -03; Group 1; redis-67db9bd79b-cp5zn; 7.16
ter 28 fev 2023 18:44:47 -03; Group 1; redis-67db9bd79b-cp5zn; 7.15
ter 28 fev 2023 18:44:54 -03; Group 1; redis-67db9bd79b-cp5zn; 7.13
ter 28 fev 2023 18:45:02 -03; Group 1; redis-67db9bd79b-cp5zn; 7.16
ter 28 fev 2023 18:45:09 -03; Group 1; redis-67db9bd79b-cp5zn; 7.15
ter 28 fev 2023 18:45:17 -03; Group 1; redis-67db9bd79b-cp5zn; 7.19
ter 28 fev 2023 18:45:25 -03; Group 1; redis-67db9bd79b-cp5zn; 7.20
ter 28 fev 2023 18:45:32 -03; Group 1; redis-67db9bd79b-cp5zn; 7.17
ter 28 fev 2023 18:45:40 -03; Group 1; redis-67db9bd79b-cp5zn; 7.14
ter 28 fev 2023 18:45:47 -03; Group 1; redis-67db9bd79b-cp5zn; 7.15
ter 28 fev 2023 18:45:55 -03; Group 1; redis-67db9bd79b-cp5zn; 7.11
