Data; Group; Nome_POD; PING
sex 24 fev 2023 19:19:30 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:19:37 -03; Group 1; result-77f68799c4-2p4sr; 007.00
sex 24 fev 2023 19:19:45 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:19:52 -03; Group 1; result-77f68799c4-2p4sr; 007.02
sex 24 fev 2023 19:19:59 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:20:07 -03; Group 1; result-77f68799c4-2p4sr; 007.00
sex 24 fev 2023 19:20:14 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:20:22 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:20:29 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:20:37 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:20:44 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:20:52 -03; Group 1; result-77f68799c4-2p4sr; 007.00
sex 24 fev 2023 19:20:59 -03; Group 1; result-77f68799c4-2p4sr; 007.00
sex 24 fev 2023 19:21:06 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:21:14 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:21:21 -03; Group 1; result-77f68799c4-2p4sr; 007.00
sex 24 fev 2023 19:21:29 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:21:36 -03; Group 1; result-77f68799c4-2p4sr; 007.00
sex 24 fev 2023 19:21:43 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:21:51 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:21:58 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:22:06 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:22:13 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:22:21 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:22:28 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:22:35 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:22:43 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:22:50 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:22:58 -03; Group 1; result-77f68799c4-2p4sr; 007.01
sex 24 fev 2023 19:23:05 -03; Group 1; result-77f68799c4-2p4sr; 007.01
