Data; Group; Nome_POD; PING
sex 24 fev 2023 19:23:13 -03; Group 1; vote-79787c6c8b-dbn8r; 7.18
sex 24 fev 2023 19:23:20 -03; Group 1; vote-79787c6c8b-dbn8r; 7.15
sex 24 fev 2023 19:23:28 -03; Group 1; vote-79787c6c8b-dbn8r; 7.16
sex 24 fev 2023 19:23:35 -03; Group 1; vote-79787c6c8b-dbn8r; 7.19
sex 24 fev 2023 19:23:43 -03; Group 1; vote-79787c6c8b-dbn8r; 7.16
sex 24 fev 2023 19:23:50 -03; Group 1; vote-79787c6c8b-dbn8r; 7.20
sex 24 fev 2023 19:23:58 -03; Group 1; vote-79787c6c8b-dbn8r; 7.16
sex 24 fev 2023 19:24:06 -03; Group 1; vote-79787c6c8b-dbn8r; 7.20
sex 24 fev 2023 19:24:13 -03; Group 1; vote-79787c6c8b-dbn8r; 7.10
sex 24 fev 2023 19:24:21 -03; Group 1; vote-79787c6c8b-dbn8r; 7.19
sex 24 fev 2023 19:24:28 -03; Group 1; vote-79787c6c8b-dbn8r; 7.16
sex 24 fev 2023 19:24:36 -03; Group 1; vote-79787c6c8b-dbn8r; 7.18
sex 24 fev 2023 19:24:43 -03; Group 1; vote-79787c6c8b-dbn8r; 7.14
sex 24 fev 2023 19:24:51 -03; Group 1; vote-79787c6c8b-dbn8r; 7.19
sex 24 fev 2023 19:24:58 -03; Group 1; vote-79787c6c8b-dbn8r; 7.17
sex 24 fev 2023 19:25:06 -03; Group 1; vote-79787c6c8b-dbn8r; 7.18
sex 24 fev 2023 19:25:14 -03; Group 1; vote-79787c6c8b-dbn8r; 7.17
sex 24 fev 2023 19:25:21 -03; Group 1; vote-79787c6c8b-dbn8r; 7.15
sex 24 fev 2023 19:25:29 -03; Group 1; vote-79787c6c8b-dbn8r; 7.16
sex 24 fev 2023 19:25:36 -03; Group 1; vote-79787c6c8b-dbn8r; 7.18
sex 24 fev 2023 19:25:44 -03; Group 1; vote-79787c6c8b-dbn8r; 7.18
sex 24 fev 2023 19:25:52 -03; Group 1; vote-79787c6c8b-dbn8r; 7.18
sex 24 fev 2023 19:25:59 -03; Group 1; vote-79787c6c8b-dbn8r; 7.15
sex 24 fev 2023 19:26:07 -03; Group 1; vote-79787c6c8b-dbn8r; 7.16
sex 24 fev 2023 19:26:14 -03; Group 1; vote-79787c6c8b-dbn8r; 7.16
sex 24 fev 2023 19:26:22 -03; Group 1; vote-79787c6c8b-dbn8r; 7.14
sex 24 fev 2023 19:26:29 -03; Group 1; vote-79787c6c8b-dbn8r; 7.15
sex 24 fev 2023 19:26:37 -03; Group 1; vote-79787c6c8b-dbn8r; 7.18
sex 24 fev 2023 19:26:45 -03; Group 1; vote-79787c6c8b-dbn8r; 7.16
sex 24 fev 2023 19:26:52 -03; Group 1; vote-79787c6c8b-dbn8r; 7.18
