Data; Group; Nome_POD; APT
ter 07 mar 2023 16:24:01 -03; Group 1; result-77f68799c4-tkqx9; 01.590
ter 07 mar 2023 16:24:03 -03; Group 1; result-77f68799c4-tkqx9; 01.493
ter 07 mar 2023 16:24:04 -03; Group 1; result-77f68799c4-tkqx9; 01.465
ter 07 mar 2023 16:24:06 -03; Group 1; result-77f68799c4-tkqx9; 01.559
ter 07 mar 2023 16:24:08 -03; Group 1; result-77f68799c4-tkqx9; 01.422
ter 07 mar 2023 16:24:10 -03; Group 1; result-77f68799c4-tkqx9; 01.467
ter 07 mar 2023 16:24:12 -03; Group 1; result-77f68799c4-tkqx9; 01.514
ter 07 mar 2023 16:24:14 -03; Group 1; result-77f68799c4-tkqx9; 01.478
ter 07 mar 2023 16:24:16 -03; Group 1; result-77f68799c4-tkqx9; 01.845
ter 07 mar 2023 16:24:18 -03; Group 1; result-77f68799c4-tkqx9; 01.580
ter 07 mar 2023 16:24:20 -03; Group 1; result-77f68799c4-tkqx9; 01.725
ter 07 mar 2023 16:24:22 -03; Group 1; result-77f68799c4-tkqx9; 01.483
ter 07 mar 2023 16:24:24 -03; Group 1; result-77f68799c4-tkqx9; 01.481
ter 07 mar 2023 16:24:26 -03; Group 1; result-77f68799c4-tkqx9; 01.681
ter 07 mar 2023 16:24:28 -03; Group 1; result-77f68799c4-tkqx9; 01.706
ter 07 mar 2023 16:24:31 -03; Group 1; result-77f68799c4-tkqx9; 01.640
ter 07 mar 2023 16:24:33 -03; Group 1; result-77f68799c4-tkqx9; 01.623
ter 07 mar 2023 16:24:35 -03; Group 1; result-77f68799c4-tkqx9; 01.434
ter 07 mar 2023 16:24:36 -03; Group 1; result-77f68799c4-tkqx9; 01.436
ter 07 mar 2023 16:24:38 -03; Group 1; result-77f68799c4-tkqx9; 01.493
ter 07 mar 2023 16:24:40 -03; Group 1; result-77f68799c4-tkqx9; 01.440
ter 07 mar 2023 16:24:42 -03; Group 1; result-77f68799c4-tkqx9; 01.449
ter 07 mar 2023 16:24:44 -03; Group 1; result-77f68799c4-tkqx9; 01.432
ter 07 mar 2023 16:24:46 -03; Group 1; result-77f68799c4-tkqx9; 01.459
ter 07 mar 2023 16:24:48 -03; Group 1; result-77f68799c4-tkqx9; 01.411
ter 07 mar 2023 16:24:50 -03; Group 1; result-77f68799c4-tkqx9; 01.694
ter 07 mar 2023 16:24:51 -03; Group 1; result-77f68799c4-tkqx9; 01.468
ter 07 mar 2023 16:24:53 -03; Group 1; result-77f68799c4-tkqx9; 01.439
ter 07 mar 2023 16:24:55 -03; Group 1; result-77f68799c4-tkqx9; 01.448
ter 07 mar 2023 16:24:57 -03; Group 1; result-77f68799c4-tkqx9; 01.543
