Data; Group; Nome_POD; APT
ter 07 mar 2023 16:23:25 -03; Group 1; redis-67db9bd79b-msprv; 1.15
ter 07 mar 2023 16:23:26 -03; Group 1; redis-67db9bd79b-msprv; 0.70
ter 07 mar 2023 16:23:27 -03; Group 1; redis-67db9bd79b-msprv; 0.72
ter 07 mar 2023 16:23:28 -03; Group 1; redis-67db9bd79b-msprv; 0.71
ter 07 mar 2023 16:23:29 -03; Group 1; redis-67db9bd79b-msprv; 0.87
ter 07 mar 2023 16:23:31 -03; Group 1; redis-67db9bd79b-msprv; 0.74
ter 07 mar 2023 16:23:32 -03; Group 1; redis-67db9bd79b-msprv; 0.71
ter 07 mar 2023 16:23:33 -03; Group 1; redis-67db9bd79b-msprv; 0.70
ter 07 mar 2023 16:23:34 -03; Group 1; redis-67db9bd79b-msprv; 0.70
ter 07 mar 2023 16:23:35 -03; Group 1; redis-67db9bd79b-msprv; 1.07
ter 07 mar 2023 16:23:36 -03; Group 1; redis-67db9bd79b-msprv; 0.70
ter 07 mar 2023 16:23:38 -03; Group 1; redis-67db9bd79b-msprv; 0.74
ter 07 mar 2023 16:23:39 -03; Group 1; redis-67db9bd79b-msprv; 0.91
ter 07 mar 2023 16:23:40 -03; Group 1; redis-67db9bd79b-msprv; 0.69
ter 07 mar 2023 16:23:41 -03; Group 1; redis-67db9bd79b-msprv; 0.73
ter 07 mar 2023 16:23:42 -03; Group 1; redis-67db9bd79b-msprv; 0.68
ter 07 mar 2023 16:23:43 -03; Group 1; redis-67db9bd79b-msprv; 0.74
ter 07 mar 2023 16:23:44 -03; Group 1; redis-67db9bd79b-msprv; 0.73
ter 07 mar 2023 16:23:46 -03; Group 1; redis-67db9bd79b-msprv; 1.07
ter 07 mar 2023 16:23:47 -03; Group 1; redis-67db9bd79b-msprv; 0.73
ter 07 mar 2023 16:23:48 -03; Group 1; redis-67db9bd79b-msprv; 0.72
ter 07 mar 2023 16:23:49 -03; Group 1; redis-67db9bd79b-msprv; 0.72
ter 07 mar 2023 16:23:50 -03; Group 1; redis-67db9bd79b-msprv; 0.68
ter 07 mar 2023 16:23:52 -03; Group 1; redis-67db9bd79b-msprv; 0.71
ter 07 mar 2023 16:23:53 -03; Group 1; redis-67db9bd79b-msprv; 0.70
ter 07 mar 2023 16:23:54 -03; Group 1; redis-67db9bd79b-msprv; 0.70
ter 07 mar 2023 16:23:55 -03; Group 1; redis-67db9bd79b-msprv; 0.68
ter 07 mar 2023 16:23:56 -03; Group 1; redis-67db9bd79b-msprv; 1.08
ter 07 mar 2023 16:23:57 -03; Group 1; redis-67db9bd79b-msprv; 0.69
ter 07 mar 2023 16:23:59 -03; Group 1; redis-67db9bd79b-msprv; 0.96
