Data; Group; Nome_POD; PING
ter 28 fev 2023 00:48:57 -03; Group 1; vote-79787c6c8b-kb9gv; 7.17
ter 28 fev 2023 00:49:04 -03; Group 1; vote-79787c6c8b-kb9gv; 7.20
ter 28 fev 2023 00:49:12 -03; Group 1; vote-79787c6c8b-kb9gv; 7.20
ter 28 fev 2023 00:49:20 -03; Group 1; vote-79787c6c8b-kb9gv; 7.15
ter 28 fev 2023 00:49:27 -03; Group 1; vote-79787c6c8b-kb9gv; 7.17
ter 28 fev 2023 00:49:35 -03; Group 1; vote-79787c6c8b-kb9gv; 7.18
ter 28 fev 2023 00:49:43 -03; Group 1; vote-79787c6c8b-kb9gv; 7.19
ter 28 fev 2023 00:49:50 -03; Group 1; vote-79787c6c8b-kb9gv; 7.17
ter 28 fev 2023 00:49:58 -03; Group 1; vote-79787c6c8b-kb9gv; 7.15
ter 28 fev 2023 00:50:05 -03; Group 1; vote-79787c6c8b-kb9gv; 7.15
ter 28 fev 2023 00:50:13 -03; Group 1; vote-79787c6c8b-kb9gv; 7.16
ter 28 fev 2023 00:50:20 -03; Group 1; vote-79787c6c8b-kb9gv; 7.18
ter 28 fev 2023 00:50:28 -03; Group 1; vote-79787c6c8b-kb9gv; 7.16
ter 28 fev 2023 00:50:35 -03; Group 1; vote-79787c6c8b-kb9gv; 7.15
ter 28 fev 2023 00:50:43 -03; Group 1; vote-79787c6c8b-kb9gv; 7.18
ter 28 fev 2023 00:50:51 -03; Group 1; vote-79787c6c8b-kb9gv; 7.17
ter 28 fev 2023 00:50:58 -03; Group 1; vote-79787c6c8b-kb9gv; 7.09
ter 28 fev 2023 00:51:06 -03; Group 1; vote-79787c6c8b-kb9gv; 7.21
ter 28 fev 2023 00:51:13 -03; Group 1; vote-79787c6c8b-kb9gv; 7.16
ter 28 fev 2023 00:51:21 -03; Group 1; vote-79787c6c8b-kb9gv; 7.15
ter 28 fev 2023 00:51:28 -03; Group 1; vote-79787c6c8b-kb9gv; 7.15
ter 28 fev 2023 00:51:36 -03; Group 1; vote-79787c6c8b-kb9gv; 7.16
ter 28 fev 2023 00:51:43 -03; Group 1; vote-79787c6c8b-kb9gv; 7.18
ter 28 fev 2023 00:51:51 -03; Group 1; vote-79787c6c8b-kb9gv; 7.20
ter 28 fev 2023 00:51:59 -03; Group 1; vote-79787c6c8b-kb9gv; 7.16
ter 28 fev 2023 00:52:06 -03; Group 1; vote-79787c6c8b-kb9gv; 7.19
ter 28 fev 2023 00:52:14 -03; Group 1; vote-79787c6c8b-kb9gv; 7.15
ter 28 fev 2023 00:52:21 -03; Group 1; vote-79787c6c8b-kb9gv; 7.18
ter 28 fev 2023 00:52:29 -03; Group 1; vote-79787c6c8b-kb9gv; 7.17
ter 28 fev 2023 00:52:36 -03; Group 1; vote-79787c6c8b-kb9gv; 7.17
