Data; Group; Nome_POD; IPERF
seg 06 mar 2023 17:20:38 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:20:49 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:20:59 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:21:10 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:21:20 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:21:31 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:21:41 -03; Group 1; db-684b9b49fd-d6xt4; 010.09
seg 06 mar 2023 17:21:52 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:22:02 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:22:13 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:22:23 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:22:34 -03; Group 1; db-684b9b49fd-d6xt4; 010.09
seg 06 mar 2023 17:22:44 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:22:55 -03; Group 1; db-684b9b49fd-d6xt4; 010.09
seg 06 mar 2023 17:23:05 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:23:16 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:23:26 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:23:36 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:23:47 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:23:57 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:24:08 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:24:18 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:24:29 -03; Group 1; db-684b9b49fd-d6xt4; 010.10
seg 06 mar 2023 17:24:39 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:24:50 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:25:00 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:25:11 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:25:21 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:25:32 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
seg 06 mar 2023 17:25:42 -03; Group 1; db-684b9b49fd-d6xt4; 010.08
