Data; Group; Nome_POD; IPERF
seg 06 mar 2023 17:41:37 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:41:47 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:41:58 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:42:08 -03; Group 1; worker-78b9ff59fc-22j4t; 010.09
seg 06 mar 2023 17:42:19 -03; Group 1; worker-78b9ff59fc-22j4t; 010.11
seg 06 mar 2023 17:42:29 -03; Group 1; worker-78b9ff59fc-22j4t; 010.09
seg 06 mar 2023 17:42:40 -03; Group 1; worker-78b9ff59fc-22j4t; 010.09
seg 06 mar 2023 17:42:50 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:43:01 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:43:11 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:43:22 -03; Group 1; worker-78b9ff59fc-22j4t; 010.09
seg 06 mar 2023 17:43:32 -03; Group 1; worker-78b9ff59fc-22j4t; 010.09
seg 06 mar 2023 17:43:43 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:43:53 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:44:04 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:44:14 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:44:25 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:44:35 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:44:46 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:44:56 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:45:07 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:45:17 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:45:28 -03; Group 1; worker-78b9ff59fc-22j4t; 010.09
seg 06 mar 2023 17:45:38 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:45:49 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:45:59 -03; Group 1; worker-78b9ff59fc-22j4t; 010.09
seg 06 mar 2023 17:46:10 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:46:20 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:46:31 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
seg 06 mar 2023 17:46:41 -03; Group 1; worker-78b9ff59fc-22j4t; 010.08
