Data; Group; Nome_POD; PING
sex 03 mar 2023 16:34:11 -03; Group 1; vote-79787c6c8b-sbggz; 7.19
sex 03 mar 2023 16:34:18 -03; Group 1; vote-79787c6c8b-sbggz; 7.17
sex 03 mar 2023 16:34:26 -03; Group 1; vote-79787c6c8b-sbggz; 7.18
sex 03 mar 2023 16:34:34 -03; Group 1; vote-79787c6c8b-sbggz; 7.17
sex 03 mar 2023 16:34:41 -03; Group 1; vote-79787c6c8b-sbggz; 7.19
sex 03 mar 2023 16:34:49 -03; Group 1; vote-79787c6c8b-sbggz; 7.18
sex 03 mar 2023 16:34:56 -03; Group 1; vote-79787c6c8b-sbggz; 7.17
sex 03 mar 2023 16:35:04 -03; Group 1; vote-79787c6c8b-sbggz; 7.17
sex 03 mar 2023 16:35:11 -03; Group 1; vote-79787c6c8b-sbggz; 7.21
sex 03 mar 2023 16:35:19 -03; Group 1; vote-79787c6c8b-sbggz; 7.14
sex 03 mar 2023 16:35:27 -03; Group 1; vote-79787c6c8b-sbggz; 7.18
sex 03 mar 2023 16:35:34 -03; Group 1; vote-79787c6c8b-sbggz; 7.17
sex 03 mar 2023 16:35:42 -03; Group 1; vote-79787c6c8b-sbggz; 7.16
sex 03 mar 2023 16:35:49 -03; Group 1; vote-79787c6c8b-sbggz; 7.12
sex 03 mar 2023 16:35:57 -03; Group 1; vote-79787c6c8b-sbggz; 7.19
sex 03 mar 2023 16:36:04 -03; Group 1; vote-79787c6c8b-sbggz; 7.17
sex 03 mar 2023 16:36:12 -03; Group 1; vote-79787c6c8b-sbggz; 7.19
sex 03 mar 2023 16:36:19 -03; Group 1; vote-79787c6c8b-sbggz; 7.15
sex 03 mar 2023 16:36:27 -03; Group 1; vote-79787c6c8b-sbggz; 7.19
sex 03 mar 2023 16:36:34 -03; Group 1; vote-79787c6c8b-sbggz; 7.14
sex 03 mar 2023 16:36:42 -03; Group 1; vote-79787c6c8b-sbggz; 7.21
sex 03 mar 2023 16:36:50 -03; Group 1; vote-79787c6c8b-sbggz; 7.17
sex 03 mar 2023 16:36:57 -03; Group 1; vote-79787c6c8b-sbggz; 7.15
sex 03 mar 2023 16:37:05 -03; Group 1; vote-79787c6c8b-sbggz; 7.12
sex 03 mar 2023 16:37:12 -03; Group 1; vote-79787c6c8b-sbggz; 7.17
sex 03 mar 2023 16:37:20 -03; Group 1; vote-79787c6c8b-sbggz; 7.16
sex 03 mar 2023 16:37:27 -03; Group 1; vote-79787c6c8b-sbggz; 7.09
sex 03 mar 2023 16:37:35 -03; Group 1; vote-79787c6c8b-sbggz; 7.19
sex 03 mar 2023 16:37:42 -03; Group 1; vote-79787c6c8b-sbggz; 7.17
sex 03 mar 2023 16:37:50 -03; Group 1; vote-79787c6c8b-sbggz; 7.17
