Data; Group; Nome_POD; PING
sex 03 mar 2023 16:26:42 -03; Group 1; redis-67db9bd79b-z92fj; 7.10
sex 03 mar 2023 16:26:49 -03; Group 1; redis-67db9bd79b-z92fj; 7.13
sex 03 mar 2023 16:26:57 -03; Group 1; redis-67db9bd79b-z92fj; 7.18
sex 03 mar 2023 16:27:05 -03; Group 1; redis-67db9bd79b-z92fj; 7.16
sex 03 mar 2023 16:27:12 -03; Group 1; redis-67db9bd79b-z92fj; 7.17
sex 03 mar 2023 16:27:20 -03; Group 1; redis-67db9bd79b-z92fj; 7.16
sex 03 mar 2023 16:27:27 -03; Group 1; redis-67db9bd79b-z92fj; 7.12
sex 03 mar 2023 16:27:35 -03; Group 1; redis-67db9bd79b-z92fj; 7.19
sex 03 mar 2023 16:27:42 -03; Group 1; redis-67db9bd79b-z92fj; 7.14
sex 03 mar 2023 16:27:50 -03; Group 1; redis-67db9bd79b-z92fj; 7.19
sex 03 mar 2023 16:27:57 -03; Group 1; redis-67db9bd79b-z92fj; 7.15
sex 03 mar 2023 16:28:05 -03; Group 1; redis-67db9bd79b-z92fj; 7.14
sex 03 mar 2023 16:28:12 -03; Group 1; redis-67db9bd79b-z92fj; 7.16
sex 03 mar 2023 16:28:20 -03; Group 1; redis-67db9bd79b-z92fj; 7.20
sex 03 mar 2023 16:28:28 -03; Group 1; redis-67db9bd79b-z92fj; 7.14
sex 03 mar 2023 16:28:35 -03; Group 1; redis-67db9bd79b-z92fj; 7.09
sex 03 mar 2023 16:28:43 -03; Group 1; redis-67db9bd79b-z92fj; 7.19
sex 03 mar 2023 16:28:50 -03; Group 1; redis-67db9bd79b-z92fj; 7.20
sex 03 mar 2023 16:28:58 -03; Group 1; redis-67db9bd79b-z92fj; 7.17
sex 03 mar 2023 16:29:05 -03; Group 1; redis-67db9bd79b-z92fj; 7.18
sex 03 mar 2023 16:29:13 -03; Group 1; redis-67db9bd79b-z92fj; 7.15
sex 03 mar 2023 16:29:20 -03; Group 1; redis-67db9bd79b-z92fj; 7.17
sex 03 mar 2023 16:29:28 -03; Group 1; redis-67db9bd79b-z92fj; 7.15
sex 03 mar 2023 16:29:36 -03; Group 1; redis-67db9bd79b-z92fj; 7.19
sex 03 mar 2023 16:29:43 -03; Group 1; redis-67db9bd79b-z92fj; 7.16
sex 03 mar 2023 16:29:51 -03; Group 1; redis-67db9bd79b-z92fj; 7.20
sex 03 mar 2023 16:29:58 -03; Group 1; redis-67db9bd79b-z92fj; 7.15
sex 03 mar 2023 16:30:06 -03; Group 1; redis-67db9bd79b-z92fj; 7.17
sex 03 mar 2023 16:30:13 -03; Group 1; redis-67db9bd79b-z92fj; 7.17
sex 03 mar 2023 16:30:21 -03; Group 1; redis-67db9bd79b-z92fj; 7.15
