Data; Group; Nome_POD; PING
sex 17 fev 2023 11:09:04 -03; Group 1; worker-78b9ff59fc-sc8xc; 48.01676642944
sex 17 fev 2023 11:09:11 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676642951
sex 17 fev 2023 11:09:18 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676642958
sex 17 fev 2023 11:09:25 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676642965
sex 17 fev 2023 11:09:33 -03; Group 1; worker-78b9ff59fc-sc8xc; 8.01676642973
sex 17 fev 2023 11:09:40 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676642980
sex 17 fev 2023 11:09:47 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676642987
sex 17 fev 2023 11:09:54 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676642994
sex 17 fev 2023 11:10:02 -03; Group 1; worker-78b9ff59fc-sc8xc; 47.01676643001
sex 17 fev 2023 11:10:09 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643009
sex 17 fev 2023 11:10:16 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643016
sex 17 fev 2023 11:10:23 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643023
sex 17 fev 2023 11:10:30 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643030
sex 17 fev 2023 11:10:38 -03; Group 1; worker-78b9ff59fc-sc8xc; 8.01676643038
sex 17 fev 2023 11:10:45 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643045
sex 17 fev 2023 11:10:52 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643052
sex 17 fev 2023 11:10:59 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643059
sex 17 fev 2023 11:11:07 -03; Group 1; worker-78b9ff59fc-sc8xc; 48.01676643067
sex 17 fev 2023 11:11:14 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643074
sex 17 fev 2023 11:11:21 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643081
sex 17 fev 2023 11:11:28 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643088
sex 17 fev 2023 11:11:36 -03; Group 1; worker-78b9ff59fc-sc8xc; 8.01676643096
sex 17 fev 2023 11:11:43 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643103
sex 17 fev 2023 11:11:50 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643110
sex 17 fev 2023 11:11:57 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643117
sex 17 fev 2023 11:12:04 -03; Group 1; worker-78b9ff59fc-sc8xc; 47.01676643124
sex 17 fev 2023 11:12:12 -03; Group 1; worker-78b9ff59fc-sc8xc; 8.01676643132
sex 17 fev 2023 11:12:19 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643139
sex 17 fev 2023 11:12:26 -03; Group 1; worker-78b9ff59fc-sc8xc; 7.01676643146
sex 17 fev 2023 11:12:34 -03; Group 1; worker-78b9ff59fc-sc8xc; 8.01676643154
