Group,PING
Group 2,58.01677611886
Group 2,18.01677611904
Group 2,19.01677611923
Group 2,58.01677611941
Group 2,18.01677611959
Group 2,18.01677611977
Group 2,18.01677611995
Group 2,58.01677612014
Group 2,18.01677612032
Group 2,18.01677612050
Group 2,59.01677612069
Group 2,18.01677612087
Group 2,18.01677612105
Group 2,58.01677612123
Group 2,19.01677612142
Group 2,18.01677612160
Group 2,18.01677612178
Group 2,58.01677612196
Group 2,19.01677612215
Group 2,18.01677612233
Group 2,58.01677612251
Group 2,18.01677612269
Group 2,19.01677612288
Group 2,58.01677612306
Group 2,18.01677612324
Group 2,18.01677612342
Group 2,59.01677612361
Group 2,18.01677612379
Group 2,18.01677612397
Group 2,18.01677612415
