Data; Group; Nome_POD; PING
ter 28 fev 2023 16:27:13 -03; Group 2; vote-79787c6c8b-kw5cn; 58.01677612433
ter 28 fev 2023 16:27:30 -03; Group 2; vote-79787c6c8b-kw5cn; 17.01677612450
ter 28 fev 2023 16:27:48 -03; Group 2; vote-79787c6c8b-kw5cn; 18.01677612468
ter 28 fev 2023 16:28:05 -03; Group 2; vote-79787c6c8b-kw5cn; 57.01677612485
ter 28 fev 2023 16:28:22 -03; Group 2; vote-79787c6c8b-kw5cn; 17.01677612502
ter 28 fev 2023 16:28:40 -03; Group 2; vote-79787c6c8b-kw5cn; 18.01677612520
ter 28 fev 2023 16:28:57 -03; Group 2; vote-79787c6c8b-kw5cn; 17.01677612537
ter 28 fev 2023 16:29:15 -03; Group 2; vote-79787c6c8b-kw5cn; 58.01677612555
ter 28 fev 2023 16:29:32 -03; Group 2; vote-79787c6c8b-kw5cn; 17.01677612572
ter 28 fev 2023 16:29:50 -03; Group 2; vote-79787c6c8b-kw5cn; 18.01677612590
ter 28 fev 2023 16:30:07 -03; Group 2; vote-79787c6c8b-kw5cn; 57.01677612607
ter 28 fev 2023 16:30:24 -03; Group 2; vote-79787c6c8b-kw5cn; 17.01677612624
ter 28 fev 2023 16:30:42 -03; Group 2; vote-79787c6c8b-kw5cn; 18.01677612642
ter 28 fev 2023 16:30:59 -03; Group 2; vote-79787c6c8b-kw5cn; 17.01677612659
ter 28 fev 2023 16:31:17 -03; Group 2; vote-79787c6c8b-kw5cn; 58.01677612677
ter 28 fev 2023 16:31:34 -03; Group 2; vote-79787c6c8b-kw5cn; 17.01677612694
ter 28 fev 2023 16:31:52 -03; Group 2; vote-79787c6c8b-kw5cn; 18.01677612712
ter 28 fev 2023 16:32:09 -03; Group 2; vote-79787c6c8b-kw5cn; 57.01677612729
ter 28 fev 2023 16:32:26 -03; Group 2; vote-79787c6c8b-kw5cn; 17.01677612746
ter 28 fev 2023 16:32:44 -03; Group 2; vote-79787c6c8b-kw5cn; 18.01677612764
ter 28 fev 2023 16:33:01 -03; Group 2; vote-79787c6c8b-kw5cn; 57.01677612781
ter 28 fev 2023 16:33:19 -03; Group 2; vote-79787c6c8b-kw5cn; 18.01677612799
ter 28 fev 2023 16:33:36 -03; Group 2; vote-79787c6c8b-kw5cn; 17.01677612816
ter 28 fev 2023 16:33:53 -03; Group 2; vote-79787c6c8b-kw5cn; 17.01677612833
ter 28 fev 2023 16:34:11 -03; Group 2; vote-79787c6c8b-kw5cn; 58.01677612851
ter 28 fev 2023 16:34:28 -03; Group 2; vote-79787c6c8b-kw5cn; 17.01677612868
ter 28 fev 2023 16:34:46 -03; Group 2; vote-79787c6c8b-kw5cn; 18.01677612886
ter 28 fev 2023 16:35:03 -03; Group 2; vote-79787c6c8b-kw5cn; 57.01677612903
ter 28 fev 2023 16:35:20 -03; Group 2; vote-79787c6c8b-kw5cn; 17.01677612920
ter 28 fev 2023 16:35:38 -03; Group 2; vote-79787c6c8b-kw5cn; 18.01677612938
