Data; Group; Nome_POD; IPERF
dom 05 mar 2023 17:18:27 -03; Group 2; result-77f68799c4-wlwx2; 031.84
dom 05 mar 2023 17:18:59 -03; Group 2; result-77f68799c4-wlwx2; 031.88
dom 05 mar 2023 17:19:32 -03; Group 2; result-77f68799c4-wlwx2; 031.84
dom 05 mar 2023 17:20:04 -03; Group 2; result-77f68799c4-wlwx2; 031.90
dom 05 mar 2023 17:20:36 -03; Group 2; result-77f68799c4-wlwx2; 031.86
dom 05 mar 2023 17:21:08 -03; Group 2; result-77f68799c4-wlwx2; 031.88
dom 05 mar 2023 17:21:41 -03; Group 2; result-77f68799c4-wlwx2; 031.87
dom 05 mar 2023 17:22:13 -03; Group 2; result-77f68799c4-wlwx2; 031.87
dom 05 mar 2023 17:22:45 -03; Group 2; result-77f68799c4-wlwx2; 031.87
dom 05 mar 2023 17:23:17 -03; Group 2; result-77f68799c4-wlwx2; 031.87
dom 05 mar 2023 17:23:50 -03; Group 2; result-77f68799c4-wlwx2; 031.85
dom 05 mar 2023 17:24:22 -03; Group 2; result-77f68799c4-wlwx2; 031.87
dom 05 mar 2023 17:24:54 -03; Group 2; result-77f68799c4-wlwx2; 031.82
dom 05 mar 2023 17:25:26 -03; Group 2; result-77f68799c4-wlwx2; 031.73
dom 05 mar 2023 17:25:59 -03; Group 2; result-77f68799c4-wlwx2; 031.83
dom 05 mar 2023 17:26:31 -03; Group 2; result-77f68799c4-wlwx2; 031.83
dom 05 mar 2023 17:27:03 -03; Group 2; result-77f68799c4-wlwx2; 031.76
dom 05 mar 2023 17:27:36 -03; Group 2; result-77f68799c4-wlwx2; 031.85
dom 05 mar 2023 17:28:08 -03; Group 2; result-77f68799c4-wlwx2; 031.83
dom 05 mar 2023 17:28:40 -03; Group 2; result-77f68799c4-wlwx2; 031.84
dom 05 mar 2023 17:29:12 -03; Group 2; result-77f68799c4-wlwx2; 031.83
dom 05 mar 2023 17:29:45 -03; Group 2; result-77f68799c4-wlwx2; 031.87
dom 05 mar 2023 17:30:17 -03; Group 2; result-77f68799c4-wlwx2; 031.84
dom 05 mar 2023 17:30:49 -03; Group 2; result-77f68799c4-wlwx2; 031.86
dom 05 mar 2023 17:31:21 -03; Group 2; result-77f68799c4-wlwx2; 031.82
dom 05 mar 2023 17:31:54 -03; Group 2; result-77f68799c4-wlwx2; 031.86
dom 05 mar 2023 17:32:26 -03; Group 2; result-77f68799c4-wlwx2; 031.89
dom 05 mar 2023 17:32:58 -03; Group 2; result-77f68799c4-wlwx2; 031.85
dom 05 mar 2023 17:33:30 -03; Group 2; result-77f68799c4-wlwx2; 031.89
dom 05 mar 2023 17:34:03 -03; Group 2; result-77f68799c4-wlwx2; 031.88
