Data; Group; Nome_POD; IPERF
dom 05 mar 2023 17:02:19 -03; Group 2; redis-67db9bd79b-8rxkm; 31.83
dom 05 mar 2023 17:02:52 -03; Group 2; redis-67db9bd79b-8rxkm; 31.87
dom 05 mar 2023 17:03:24 -03; Group 2; redis-67db9bd79b-8rxkm; 31.84
dom 05 mar 2023 17:03:56 -03; Group 2; redis-67db9bd79b-8rxkm; 31.85
dom 05 mar 2023 17:04:29 -03; Group 2; redis-67db9bd79b-8rxkm; 31.87
dom 05 mar 2023 17:05:01 -03; Group 2; redis-67db9bd79b-8rxkm; 31.86
dom 05 mar 2023 17:05:33 -03; Group 2; redis-67db9bd79b-8rxkm; 31.89
dom 05 mar 2023 17:06:05 -03; Group 2; redis-67db9bd79b-8rxkm; 31.85
dom 05 mar 2023 17:06:38 -03; Group 2; redis-67db9bd79b-8rxkm; 31.74
dom 05 mar 2023 17:07:10 -03; Group 2; redis-67db9bd79b-8rxkm; 31.87
dom 05 mar 2023 17:07:42 -03; Group 2; redis-67db9bd79b-8rxkm; 31.85
dom 05 mar 2023 17:08:14 -03; Group 2; redis-67db9bd79b-8rxkm; 31.84
dom 05 mar 2023 17:08:47 -03; Group 2; redis-67db9bd79b-8rxkm; 31.74
dom 05 mar 2023 17:09:19 -03; Group 2; redis-67db9bd79b-8rxkm; 31.87
dom 05 mar 2023 17:09:51 -03; Group 2; redis-67db9bd79b-8rxkm; 31.87
dom 05 mar 2023 17:10:23 -03; Group 2; redis-67db9bd79b-8rxkm; 31.86
dom 05 mar 2023 17:10:56 -03; Group 2; redis-67db9bd79b-8rxkm; 31.87
dom 05 mar 2023 17:11:28 -03; Group 2; redis-67db9bd79b-8rxkm; 31.86
dom 05 mar 2023 17:12:00 -03; Group 2; redis-67db9bd79b-8rxkm; 31.88
dom 05 mar 2023 17:12:32 -03; Group 2; redis-67db9bd79b-8rxkm; 31.86
dom 05 mar 2023 17:13:05 -03; Group 2; redis-67db9bd79b-8rxkm; 31.87
dom 05 mar 2023 17:13:37 -03; Group 2; redis-67db9bd79b-8rxkm; 31.77
dom 05 mar 2023 17:14:09 -03; Group 2; redis-67db9bd79b-8rxkm; 31.86
dom 05 mar 2023 17:14:41 -03; Group 2; redis-67db9bd79b-8rxkm; 31.84
dom 05 mar 2023 17:15:14 -03; Group 2; redis-67db9bd79b-8rxkm; 31.87
dom 05 mar 2023 17:15:46 -03; Group 2; redis-67db9bd79b-8rxkm; 31.87
dom 05 mar 2023 17:16:18 -03; Group 2; redis-67db9bd79b-8rxkm; 31.85
dom 05 mar 2023 17:16:50 -03; Group 2; redis-67db9bd79b-8rxkm; 31.73
dom 05 mar 2023 17:17:23 -03; Group 2; redis-67db9bd79b-8rxkm; 31.90
dom 05 mar 2023 17:17:55 -03; Group 2; redis-67db9bd79b-8rxkm; 31.86
