Data; Group; Nome_POD; IPERF
dom 05 mar 2023 16:46:12 -03; Group 2; db-684b9b49fd-jc9hl; 031.69
dom 05 mar 2023 16:46:44 -03; Group 2; db-684b9b49fd-jc9hl; 031.89
dom 05 mar 2023 16:47:16 -03; Group 2; db-684b9b49fd-jc9hl; 031.78
dom 05 mar 2023 16:47:49 -03; Group 2; db-684b9b49fd-jc9hl; 031.89
dom 05 mar 2023 16:48:21 -03; Group 2; db-684b9b49fd-jc9hl; 031.88
dom 05 mar 2023 16:48:53 -03; Group 2; db-684b9b49fd-jc9hl; 031.84
dom 05 mar 2023 16:49:25 -03; Group 2; db-684b9b49fd-jc9hl; 031.86
dom 05 mar 2023 16:49:58 -03; Group 2; db-684b9b49fd-jc9hl; 031.86
dom 05 mar 2023 16:50:30 -03; Group 2; db-684b9b49fd-jc9hl; 031.90
dom 05 mar 2023 16:51:02 -03; Group 2; db-684b9b49fd-jc9hl; 031.88
dom 05 mar 2023 16:51:34 -03; Group 2; db-684b9b49fd-jc9hl; 031.87
dom 05 mar 2023 16:52:07 -03; Group 2; db-684b9b49fd-jc9hl; 031.77
dom 05 mar 2023 16:52:39 -03; Group 2; db-684b9b49fd-jc9hl; 031.86
dom 05 mar 2023 16:53:11 -03; Group 2; db-684b9b49fd-jc9hl; 031.89
dom 05 mar 2023 16:53:43 -03; Group 2; db-684b9b49fd-jc9hl; 031.87
dom 05 mar 2023 16:54:16 -03; Group 2; db-684b9b49fd-jc9hl; 031.87
dom 05 mar 2023 16:54:48 -03; Group 2; db-684b9b49fd-jc9hl; 031.84
dom 05 mar 2023 16:55:20 -03; Group 2; db-684b9b49fd-jc9hl; 031.87
dom 05 mar 2023 16:55:52 -03; Group 2; db-684b9b49fd-jc9hl; 031.86
dom 05 mar 2023 16:56:25 -03; Group 2; db-684b9b49fd-jc9hl; 031.73
dom 05 mar 2023 16:56:57 -03; Group 2; db-684b9b49fd-jc9hl; 031.82
dom 05 mar 2023 16:57:29 -03; Group 2; db-684b9b49fd-jc9hl; 031.86
dom 05 mar 2023 16:58:01 -03; Group 2; db-684b9b49fd-jc9hl; 031.87
dom 05 mar 2023 16:58:34 -03; Group 2; db-684b9b49fd-jc9hl; 031.81
dom 05 mar 2023 16:59:06 -03; Group 2; db-684b9b49fd-jc9hl; 031.83
dom 05 mar 2023 16:59:38 -03; Group 2; db-684b9b49fd-jc9hl; 031.87
dom 05 mar 2023 17:00:10 -03; Group 2; db-684b9b49fd-jc9hl; 031.86
dom 05 mar 2023 17:00:43 -03; Group 2; db-684b9b49fd-jc9hl; 031.86
dom 05 mar 2023 17:01:15 -03; Group 2; db-684b9b49fd-jc9hl; 031.85
dom 05 mar 2023 17:01:47 -03; Group 2; db-684b9b49fd-jc9hl; 031.89
