Data; Group; Nome_POD; IPERF
dom 05 mar 2023 17:34:35 -03; Group 2; vote-79787c6c8b-qpzmg; 31.84
dom 05 mar 2023 17:35:07 -03; Group 2; vote-79787c6c8b-qpzmg; 31.89
dom 05 mar 2023 17:35:39 -03; Group 2; vote-79787c6c8b-qpzmg; 31.85
dom 05 mar 2023 17:36:12 -03; Group 2; vote-79787c6c8b-qpzmg; 31.87
dom 05 mar 2023 17:36:44 -03; Group 2; vote-79787c6c8b-qpzmg; 31.88
dom 05 mar 2023 17:37:16 -03; Group 2; vote-79787c6c8b-qpzmg; 31.65
dom 05 mar 2023 17:37:48 -03; Group 2; vote-79787c6c8b-qpzmg; 31.88
dom 05 mar 2023 17:38:21 -03; Group 2; vote-79787c6c8b-qpzmg; 31.87
dom 05 mar 2023 17:38:53 -03; Group 2; vote-79787c6c8b-qpzmg; 31.86
dom 05 mar 2023 17:39:25 -03; Group 2; vote-79787c6c8b-qpzmg; 31.86
dom 05 mar 2023 17:39:57 -03; Group 2; vote-79787c6c8b-qpzmg; 31.86
dom 05 mar 2023 17:40:30 -03; Group 2; vote-79787c6c8b-qpzmg; 31.84
dom 05 mar 2023 17:41:02 -03; Group 2; vote-79787c6c8b-qpzmg; 31.86
dom 05 mar 2023 17:41:34 -03; Group 2; vote-79787c6c8b-qpzmg; 31.85
dom 05 mar 2023 17:42:06 -03; Group 2; vote-79787c6c8b-qpzmg; 31.77
dom 05 mar 2023 17:42:39 -03; Group 2; vote-79787c6c8b-qpzmg; 31.84
dom 05 mar 2023 17:43:11 -03; Group 2; vote-79787c6c8b-qpzmg; 31.87
dom 05 mar 2023 17:43:43 -03; Group 2; vote-79787c6c8b-qpzmg; 31.85
dom 05 mar 2023 17:44:15 -03; Group 2; vote-79787c6c8b-qpzmg; 31.86
dom 05 mar 2023 17:44:48 -03; Group 2; vote-79787c6c8b-qpzmg; 31.88
dom 05 mar 2023 17:45:20 -03; Group 2; vote-79787c6c8b-qpzmg; 31.85
dom 05 mar 2023 17:45:52 -03; Group 2; vote-79787c6c8b-qpzmg; 31.89
dom 05 mar 2023 17:46:24 -03; Group 2; vote-79787c6c8b-qpzmg; 31.87
dom 05 mar 2023 17:46:57 -03; Group 2; vote-79787c6c8b-qpzmg; 31.80
dom 05 mar 2023 17:47:29 -03; Group 2; vote-79787c6c8b-qpzmg; 31.71
dom 05 mar 2023 17:48:01 -03; Group 2; vote-79787c6c8b-qpzmg; 31.88
dom 05 mar 2023 17:48:34 -03; Group 2; vote-79787c6c8b-qpzmg; 31.87
dom 05 mar 2023 17:49:06 -03; Group 2; vote-79787c6c8b-qpzmg; 31.85
dom 05 mar 2023 17:49:38 -03; Group 2; vote-79787c6c8b-qpzmg; 31.80
dom 05 mar 2023 17:50:10 -03; Group 2; vote-79787c6c8b-qpzmg; 31.88
