Data; Group; Nome_POD; CURL
sex 24 fev 2023 22:55:58 -03; Group 2; db-684b9b49fd-s8h8b; 020.665
sex 24 fev 2023 22:56:19 -03; Group 2; db-684b9b49fd-s8h8b; 020.604
sex 24 fev 2023 22:56:40 -03; Group 2; db-684b9b49fd-s8h8b; 020.611
sex 24 fev 2023 22:57:01 -03; Group 2; db-684b9b49fd-s8h8b; 020.621
sex 24 fev 2023 22:57:22 -03; Group 2; db-684b9b49fd-s8h8b; 020.654
sex 24 fev 2023 22:57:43 -03; Group 2; db-684b9b49fd-s8h8b; 020.625
sex 24 fev 2023 22:58:04 -03; Group 2; db-684b9b49fd-s8h8b; 020.622
sex 24 fev 2023 22:58:25 -03; Group 2; db-684b9b49fd-s8h8b; 020.590
sex 24 fev 2023 22:58:46 -03; Group 2; db-684b9b49fd-s8h8b; 020.625
sex 24 fev 2023 22:59:07 -03; Group 2; db-684b9b49fd-s8h8b; 020.642
sex 24 fev 2023 22:59:28 -03; Group 2; db-684b9b49fd-s8h8b; 020.638
sex 24 fev 2023 22:59:49 -03; Group 2; db-684b9b49fd-s8h8b; 020.650
sex 24 fev 2023 23:00:10 -03; Group 2; db-684b9b49fd-s8h8b; 020.664
sex 24 fev 2023 23:00:31 -03; Group 2; db-684b9b49fd-s8h8b; 020.607
sex 24 fev 2023 23:00:52 -03; Group 2; db-684b9b49fd-s8h8b; 020.645
sex 24 fev 2023 23:01:13 -03; Group 2; db-684b9b49fd-s8h8b; 020.634
sex 24 fev 2023 23:01:34 -03; Group 2; db-684b9b49fd-s8h8b; 020.658
sex 24 fev 2023 23:01:55 -03; Group 2; db-684b9b49fd-s8h8b; 020.610
sex 24 fev 2023 23:02:16 -03; Group 2; db-684b9b49fd-s8h8b; 020.589
sex 24 fev 2023 23:02:37 -03; Group 2; db-684b9b49fd-s8h8b; 020.659
sex 24 fev 2023 23:02:58 -03; Group 2; db-684b9b49fd-s8h8b; 020.591
sex 24 fev 2023 23:03:19 -03; Group 2; db-684b9b49fd-s8h8b; 020.598
sex 24 fev 2023 23:03:40 -03; Group 2; db-684b9b49fd-s8h8b; 020.623
sex 24 fev 2023 23:04:01 -03; Group 2; db-684b9b49fd-s8h8b; 020.611
sex 24 fev 2023 23:04:22 -03; Group 2; db-684b9b49fd-s8h8b; 020.667
sex 24 fev 2023 23:04:43 -03; Group 2; db-684b9b49fd-s8h8b; 020.607
sex 24 fev 2023 23:05:04 -03; Group 2; db-684b9b49fd-s8h8b; 020.654
sex 24 fev 2023 23:05:25 -03; Group 2; db-684b9b49fd-s8h8b; 020.649
sex 24 fev 2023 23:05:46 -03; Group 2; db-684b9b49fd-s8h8b; 020.583
sex 24 fev 2023 23:06:07 -03; Group 2; db-684b9b49fd-s8h8b; 020.629
