Data; Group; Nome_POD; CURL
sex 24 fev 2023 23:22:05 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.339
sex 24 fev 2023 23:22:06 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.346
sex 24 fev 2023 23:22:06 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.315
sex 24 fev 2023 23:22:07 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.295
sex 24 fev 2023 23:22:08 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.310
sex 24 fev 2023 23:22:09 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.302
sex 24 fev 2023 23:22:09 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.275
sex 24 fev 2023 23:22:10 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.304
sex 24 fev 2023 23:22:11 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.305
sex 24 fev 2023 23:22:11 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.282
sex 24 fev 2023 23:22:12 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.299
sex 24 fev 2023 23:22:13 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.315
sex 24 fev 2023 23:22:13 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.303
sex 24 fev 2023 23:22:14 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.292
sex 24 fev 2023 23:22:15 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.336
sex 24 fev 2023 23:22:15 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.294
sex 24 fev 2023 23:22:16 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.303
sex 24 fev 2023 23:22:17 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.313
sex 24 fev 2023 23:22:18 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.297
sex 24 fev 2023 23:22:18 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.282
sex 24 fev 2023 23:22:19 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.306
sex 24 fev 2023 23:22:20 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.323
sex 24 fev 2023 23:22:21 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.341
sex 24 fev 2023 23:22:21 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.302
sex 24 fev 2023 23:22:22 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.302
sex 24 fev 2023 23:22:23 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.317
sex 24 fev 2023 23:22:23 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.302
sex 24 fev 2023 23:22:24 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.314
sex 24 fev 2023 23:22:25 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.331
sex 24 fev 2023 23:22:26 -03; Group 2; worker-78b9ff59fc-vg8bx; 00.337
