Data; Group; Nome_POD; CURL
sex 24 fev 2023 23:06:13 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:06:18 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:06:24 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:06:29 -03; Group 2; redis-67db9bd79b-vfkg5; 05.02
sex 24 fev 2023 23:06:35 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:06:40 -03; Group 2; redis-67db9bd79b-vfkg5; 05.03
sex 24 fev 2023 23:06:45 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:06:51 -03; Group 2; redis-67db9bd79b-vfkg5; 05.02
sex 24 fev 2023 23:06:56 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:07:02 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:07:07 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:07:13 -03; Group 2; redis-67db9bd79b-vfkg5; 05.02
sex 24 fev 2023 23:07:18 -03; Group 2; redis-67db9bd79b-vfkg5; 05.02
sex 24 fev 2023 23:07:23 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:07:29 -03; Group 2; redis-67db9bd79b-vfkg5; 05.02
sex 24 fev 2023 23:07:34 -03; Group 2; redis-67db9bd79b-vfkg5; 05.03
sex 24 fev 2023 23:07:40 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:07:45 -03; Group 2; redis-67db9bd79b-vfkg5; 05.02
sex 24 fev 2023 23:07:50 -03; Group 2; redis-67db9bd79b-vfkg5; 05.02
sex 24 fev 2023 23:07:56 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:08:01 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:08:07 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:08:12 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:08:18 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:08:23 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:08:29 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:08:34 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:08:39 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:08:45 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
sex 24 fev 2023 23:08:50 -03; Group 2; redis-67db9bd79b-vfkg5; 05.01
