Data; Group; Nome_POD; WGET
sáb 25 fev 2023 23:42:35 -03; Group 2; result-77f68799c4-6z8xk; 020.036
sáb 25 fev 2023 23:42:55 -03; Group 2; result-77f68799c4-6z8xk; 020.036
sáb 25 fev 2023 23:43:15 -03; Group 2; result-77f68799c4-6z8xk; 020.031
sáb 25 fev 2023 23:43:36 -03; Group 2; result-77f68799c4-6z8xk; 020.030
sáb 25 fev 2023 23:43:56 -03; Group 2; result-77f68799c4-6z8xk; 020.029
sáb 25 fev 2023 23:44:17 -03; Group 2; result-77f68799c4-6z8xk; 020.044
sáb 25 fev 2023 23:44:37 -03; Group 2; result-77f68799c4-6z8xk; 020.038
sáb 25 fev 2023 23:44:58 -03; Group 2; result-77f68799c4-6z8xk; 020.033
sáb 25 fev 2023 23:45:18 -03; Group 2; result-77f68799c4-6z8xk; 020.026
sáb 25 fev 2023 23:45:39 -03; Group 2; result-77f68799c4-6z8xk; 020.030
sáb 25 fev 2023 23:45:59 -03; Group 2; result-77f68799c4-6z8xk; 020.033
sáb 25 fev 2023 23:46:20 -03; Group 2; result-77f68799c4-6z8xk; 020.035
sáb 25 fev 2023 23:46:40 -03; Group 2; result-77f68799c4-6z8xk; 020.035
sáb 25 fev 2023 23:47:00 -03; Group 2; result-77f68799c4-6z8xk; 020.030
sáb 25 fev 2023 23:47:21 -03; Group 2; result-77f68799c4-6z8xk; 020.033
sáb 25 fev 2023 23:47:41 -03; Group 2; result-77f68799c4-6z8xk; 020.034
sáb 25 fev 2023 23:48:02 -03; Group 2; result-77f68799c4-6z8xk; 020.032
sáb 25 fev 2023 23:48:22 -03; Group 2; result-77f68799c4-6z8xk; 020.031
sáb 25 fev 2023 23:48:42 -03; Group 2; result-77f68799c4-6z8xk; 020.034
sáb 25 fev 2023 23:49:03 -03; Group 2; result-77f68799c4-6z8xk; 020.035
sáb 25 fev 2023 23:49:23 -03; Group 2; result-77f68799c4-6z8xk; 020.038
sáb 25 fev 2023 23:49:44 -03; Group 2; result-77f68799c4-6z8xk; 020.035
sáb 25 fev 2023 23:50:04 -03; Group 2; result-77f68799c4-6z8xk; 020.035
sáb 25 fev 2023 23:50:25 -03; Group 2; result-77f68799c4-6z8xk; 020.039
sáb 25 fev 2023 23:50:45 -03; Group 2; result-77f68799c4-6z8xk; 020.040
sáb 25 fev 2023 23:51:05 -03; Group 2; result-77f68799c4-6z8xk; 020.033
sáb 25 fev 2023 23:51:26 -03; Group 2; result-77f68799c4-6z8xk; 020.037
sáb 25 fev 2023 23:51:46 -03; Group 2; result-77f68799c4-6z8xk; 020.040
sáb 25 fev 2023 23:52:07 -03; Group 2; result-77f68799c4-6z8xk; 020.034
sáb 25 fev 2023 23:52:27 -03; Group 2; result-77f68799c4-6z8xk; 020.037
