Data; Group; Nome_POD; CURL
ter 28 fev 2023 19:24:52 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.300
ter 28 fev 2023 19:24:52 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.268
ter 28 fev 2023 19:24:53 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.305
ter 28 fev 2023 19:24:54 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.310
ter 28 fev 2023 19:24:54 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.297
ter 28 fev 2023 19:24:55 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.299
ter 28 fev 2023 19:24:56 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.297
ter 28 fev 2023 19:24:56 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.317
ter 28 fev 2023 19:24:57 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.287
ter 28 fev 2023 19:24:58 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.307
ter 28 fev 2023 19:24:58 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.313
ter 28 fev 2023 19:24:59 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.347
ter 28 fev 2023 19:25:00 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.303
ter 28 fev 2023 19:25:01 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.310
ter 28 fev 2023 19:25:01 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.304
ter 28 fev 2023 19:25:02 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.287
ter 28 fev 2023 19:25:03 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.307
ter 28 fev 2023 19:25:03 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.320
ter 28 fev 2023 19:25:04 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.310
ter 28 fev 2023 19:25:05 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.295
ter 28 fev 2023 19:25:06 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.314
ter 28 fev 2023 19:25:06 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.284
ter 28 fev 2023 19:25:07 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.317
ter 28 fev 2023 19:25:08 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.310
ter 28 fev 2023 19:25:08 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.328
ter 28 fev 2023 19:25:09 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.308
ter 28 fev 2023 19:25:10 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.313
ter 28 fev 2023 19:25:10 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.298
ter 28 fev 2023 19:25:11 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.273
ter 28 fev 2023 19:25:12 -03; Group 1; worker-78b9ff59fc-xxv5d; 00.296
