Group,APT
Group 1,01.750
Group 1,01.600
Group 1,01.386
Group 1,01.461
Group 1,01.413
Group 1,01.467
Group 1,01.516
Group 1,01.615
Group 1,01.653
Group 1,01.546
Group 1,01.424
Group 1,01.509
Group 1,01.423
Group 1,01.589
Group 1,01.411
Group 1,01.626
Group 1,01.581
Group 1,01.490
Group 1,01.381
Group 1,01.514
Group 1,01.489
Group 1,01.413
Group 1,01.599
Group 1,01.498
Group 1,01.642
Group 1,01.558
Group 1,01.495
Group 1,01.577
Group 1,01.563
Group 1,01.582
Group 2,21.116
Group 2,21.106
Group 2,21.173
Group 2,21.207
Group 2,21.086
Group 2,21.087
Group 2,21.100
Group 2,21.092
Group 2,21.122
Group 2,21.103
Group 2,21.300
Group 2,21.149
Group 2,21.177
Group 2,21.131
Group 2,21.129
Group 2,21.068
Group 2,21.310
Group 2,21.133
Group 2,21.097
Group 2,21.104
Group 2,21.139
Group 2,21.117
Group 2,21.138
Group 2,21.244
Group 2,21.130
Group 2,21.146
Group 2,21.129
Group 2,21.165
Group 2,21.071
Group 2,21.294
