Data; Group; Nome_POD; WGET
ter 07 mar 2023 17:24:47 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:24:53 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:24:58 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:25:04 -03; Group 2; vote-79787c6c8b-hdd92; 05.04
ter 07 mar 2023 17:25:09 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:25:14 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:25:20 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:25:25 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:25:31 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:25:36 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:25:41 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:25:47 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:25:52 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:25:58 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:26:03 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:26:08 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:26:14 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:26:19 -03; Group 2; vote-79787c6c8b-hdd92; 05.03
ter 07 mar 2023 17:26:25 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:26:30 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:26:36 -03; Group 2; vote-79787c6c8b-hdd92; 05.03
ter 07 mar 2023 17:26:41 -03; Group 2; vote-79787c6c8b-hdd92; 05.04
ter 07 mar 2023 17:26:46 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:26:52 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:26:57 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:27:03 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:27:08 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:27:14 -03; Group 2; vote-79787c6c8b-hdd92; 05.05
ter 07 mar 2023 17:27:19 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
ter 07 mar 2023 17:27:24 -03; Group 2; vote-79787c6c8b-hdd92; 05.02
