Data; Group; Nome_POD; WGET
ter 07 mar 2023 17:01:52 -03; Group 2; db-684b9b49fd-75jjw; 020.038
ter 07 mar 2023 17:02:13 -03; Group 2; db-684b9b49fd-75jjw; 020.030
ter 07 mar 2023 17:02:33 -03; Group 2; db-684b9b49fd-75jjw; 020.034
ter 07 mar 2023 17:02:54 -03; Group 2; db-684b9b49fd-75jjw; 020.044
ter 07 mar 2023 17:03:14 -03; Group 2; db-684b9b49fd-75jjw; 020.034
ter 07 mar 2023 17:03:34 -03; Group 2; db-684b9b49fd-75jjw; 020.040
ter 07 mar 2023 17:03:55 -03; Group 2; db-684b9b49fd-75jjw; 020.031
ter 07 mar 2023 17:04:15 -03; Group 2; db-684b9b49fd-75jjw; 020.037
ter 07 mar 2023 17:04:36 -03; Group 2; db-684b9b49fd-75jjw; 020.039
ter 07 mar 2023 17:04:56 -03; Group 2; db-684b9b49fd-75jjw; 020.035
ter 07 mar 2023 17:05:17 -03; Group 2; db-684b9b49fd-75jjw; 020.033
ter 07 mar 2023 17:05:37 -03; Group 2; db-684b9b49fd-75jjw; 020.039
ter 07 mar 2023 17:05:57 -03; Group 2; db-684b9b49fd-75jjw; 020.067
ter 07 mar 2023 17:06:18 -03; Group 2; db-684b9b49fd-75jjw; 020.035
ter 07 mar 2023 17:06:38 -03; Group 2; db-684b9b49fd-75jjw; 020.032
ter 07 mar 2023 17:06:59 -03; Group 2; db-684b9b49fd-75jjw; 020.035
ter 07 mar 2023 17:07:19 -03; Group 2; db-684b9b49fd-75jjw; 020.041
ter 07 mar 2023 17:07:40 -03; Group 2; db-684b9b49fd-75jjw; 020.030
ter 07 mar 2023 17:08:00 -03; Group 2; db-684b9b49fd-75jjw; 020.033
ter 07 mar 2023 17:08:21 -03; Group 2; db-684b9b49fd-75jjw; 020.048
ter 07 mar 2023 17:08:41 -03; Group 2; db-684b9b49fd-75jjw; 020.034
ter 07 mar 2023 17:09:02 -03; Group 2; db-684b9b49fd-75jjw; 020.031
ter 07 mar 2023 17:09:22 -03; Group 2; db-684b9b49fd-75jjw; 020.042
ter 07 mar 2023 17:09:42 -03; Group 2; db-684b9b49fd-75jjw; 020.038
ter 07 mar 2023 17:10:03 -03; Group 2; db-684b9b49fd-75jjw; 020.042
ter 07 mar 2023 17:10:23 -03; Group 2; db-684b9b49fd-75jjw; 020.030
ter 07 mar 2023 17:10:44 -03; Group 2; db-684b9b49fd-75jjw; 020.038
ter 07 mar 2023 17:11:04 -03; Group 2; db-684b9b49fd-75jjw; 020.039
ter 07 mar 2023 17:11:24 -03; Group 2; db-684b9b49fd-75jjw; 020.034
ter 07 mar 2023 17:11:45 -03; Group 2; db-684b9b49fd-75jjw; 020.032
