Data; Group; Nome_POD; CURL
sex 03 mar 2023 16:19:14 -03; Group 1; vote-79787c6c8b-sbggz; 00.29
sex 03 mar 2023 16:19:15 -03; Group 1; vote-79787c6c8b-sbggz; 00.29
sex 03 mar 2023 16:19:16 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:19:16 -03; Group 1; vote-79787c6c8b-sbggz; 00.28
sex 03 mar 2023 16:19:17 -03; Group 1; vote-79787c6c8b-sbggz; 00.25
sex 03 mar 2023 16:19:18 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:19:18 -03; Group 1; vote-79787c6c8b-sbggz; 00.25
sex 03 mar 2023 16:19:19 -03; Group 1; vote-79787c6c8b-sbggz; 00.28
sex 03 mar 2023 16:19:20 -03; Group 1; vote-79787c6c8b-sbggz; 00.26
sex 03 mar 2023 16:19:20 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:19:21 -03; Group 1; vote-79787c6c8b-sbggz; 00.25
sex 03 mar 2023 16:19:22 -03; Group 1; vote-79787c6c8b-sbggz; 00.29
sex 03 mar 2023 16:19:22 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:19:23 -03; Group 1; vote-79787c6c8b-sbggz; 00.25
sex 03 mar 2023 16:19:24 -03; Group 1; vote-79787c6c8b-sbggz; 00.26
sex 03 mar 2023 16:19:24 -03; Group 1; vote-79787c6c8b-sbggz; 00.25
sex 03 mar 2023 16:19:25 -03; Group 1; vote-79787c6c8b-sbggz; 00.26
sex 03 mar 2023 16:19:26 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:19:26 -03; Group 1; vote-79787c6c8b-sbggz; 00.26
sex 03 mar 2023 16:19:27 -03; Group 1; vote-79787c6c8b-sbggz; 00.25
sex 03 mar 2023 16:19:27 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:19:28 -03; Group 1; vote-79787c6c8b-sbggz; 00.28
sex 03 mar 2023 16:19:29 -03; Group 1; vote-79787c6c8b-sbggz; 00.26
sex 03 mar 2023 16:19:30 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:19:30 -03; Group 1; vote-79787c6c8b-sbggz; 00.26
sex 03 mar 2023 16:19:31 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:19:32 -03; Group 1; vote-79787c6c8b-sbggz; 00.28
sex 03 mar 2023 16:19:32 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:19:33 -03; Group 1; vote-79787c6c8b-sbggz; 00.29
sex 03 mar 2023 16:19:33 -03; Group 1; vote-79787c6c8b-sbggz; 00.24
