Data; Group; Nome_POD; CURL
sex 03 mar 2023 16:18:34 -03; Group 1; redis-67db9bd79b-z92fj; 00.25
sex 03 mar 2023 16:18:35 -03; Group 1; redis-67db9bd79b-z92fj; 00.25
sex 03 mar 2023 16:18:35 -03; Group 1; redis-67db9bd79b-z92fj; 00.26
sex 03 mar 2023 16:18:36 -03; Group 1; redis-67db9bd79b-z92fj; 00.27
sex 03 mar 2023 16:18:37 -03; Group 1; redis-67db9bd79b-z92fj; 00.26
sex 03 mar 2023 16:18:37 -03; Group 1; redis-67db9bd79b-z92fj; 00.27
sex 03 mar 2023 16:18:38 -03; Group 1; redis-67db9bd79b-z92fj; 00.27
sex 03 mar 2023 16:18:39 -03; Group 1; redis-67db9bd79b-z92fj; 00.23
sex 03 mar 2023 16:18:39 -03; Group 1; redis-67db9bd79b-z92fj; 00.26
sex 03 mar 2023 16:18:40 -03; Group 1; redis-67db9bd79b-z92fj; 00.28
sex 03 mar 2023 16:18:41 -03; Group 1; redis-67db9bd79b-z92fj; 00.26
sex 03 mar 2023 16:18:41 -03; Group 1; redis-67db9bd79b-z92fj; 00.24
sex 03 mar 2023 16:18:42 -03; Group 1; redis-67db9bd79b-z92fj; 00.26
sex 03 mar 2023 16:18:43 -03; Group 1; redis-67db9bd79b-z92fj; 00.27
sex 03 mar 2023 16:18:43 -03; Group 1; redis-67db9bd79b-z92fj; 00.25
sex 03 mar 2023 16:18:44 -03; Group 1; redis-67db9bd79b-z92fj; 00.27
sex 03 mar 2023 16:18:45 -03; Group 1; redis-67db9bd79b-z92fj; 00.25
sex 03 mar 2023 16:18:45 -03; Group 1; redis-67db9bd79b-z92fj; 00.27
sex 03 mar 2023 16:18:46 -03; Group 1; redis-67db9bd79b-z92fj; 00.26
sex 03 mar 2023 16:18:46 -03; Group 1; redis-67db9bd79b-z92fj; 00.25
sex 03 mar 2023 16:18:47 -03; Group 1; redis-67db9bd79b-z92fj; 00.26
sex 03 mar 2023 16:18:48 -03; Group 1; redis-67db9bd79b-z92fj; 00.26
sex 03 mar 2023 16:18:48 -03; Group 1; redis-67db9bd79b-z92fj; 00.26
sex 03 mar 2023 16:18:49 -03; Group 1; redis-67db9bd79b-z92fj; 00.27
sex 03 mar 2023 16:18:50 -03; Group 1; redis-67db9bd79b-z92fj; 00.26
sex 03 mar 2023 16:18:50 -03; Group 1; redis-67db9bd79b-z92fj; 00.28
sex 03 mar 2023 16:18:51 -03; Group 1; redis-67db9bd79b-z92fj; 00.25
sex 03 mar 2023 16:18:52 -03; Group 1; redis-67db9bd79b-z92fj; 00.27
sex 03 mar 2023 16:18:52 -03; Group 1; redis-67db9bd79b-z92fj; 00.27
sex 03 mar 2023 16:18:53 -03; Group 1; redis-67db9bd79b-z92fj; 00.26
