Data; Group; Nome_POD; CURL
sex 03 mar 2023 16:19:34 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.285
sex 03 mar 2023 16:19:35 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.302
sex 03 mar 2023 16:19:35 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.308
sex 03 mar 2023 16:19:36 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.288
sex 03 mar 2023 16:19:37 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.291
sex 03 mar 2023 16:19:37 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.295
sex 03 mar 2023 16:19:38 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.311
sex 03 mar 2023 16:19:39 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.317
sex 03 mar 2023 16:19:40 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.298
sex 03 mar 2023 16:19:40 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.305
sex 03 mar 2023 16:19:41 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.297
sex 03 mar 2023 16:19:42 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.316
sex 03 mar 2023 16:19:42 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.303
sex 03 mar 2023 16:19:43 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.310
sex 03 mar 2023 16:19:44 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.272
sex 03 mar 2023 16:19:44 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.297
sex 03 mar 2023 16:19:45 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.298
sex 03 mar 2023 16:19:46 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.320
sex 03 mar 2023 16:19:46 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.309
sex 03 mar 2023 16:19:47 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.312
sex 03 mar 2023 16:19:48 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.313
sex 03 mar 2023 16:19:49 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.319
sex 03 mar 2023 16:19:49 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.290
sex 03 mar 2023 16:19:50 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.286
sex 03 mar 2023 16:19:51 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.278
sex 03 mar 2023 16:19:51 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.269
sex 03 mar 2023 16:19:52 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.284
sex 03 mar 2023 16:19:52 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.314
sex 03 mar 2023 16:19:53 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.313
sex 03 mar 2023 16:19:54 -03; Group 1; worker-78b9ff59fc-rvtgx; 00.298
