Data; Group; Nome_POD; CURL
sex 03 mar 2023 16:18:13 -03; Group 1; db-684b9b49fd-h86tp; 00.332
sex 03 mar 2023 16:18:14 -03; Group 1; db-684b9b49fd-h86tp; 00.300
sex 03 mar 2023 16:18:15 -03; Group 1; db-684b9b49fd-h86tp; 00.277
sex 03 mar 2023 16:18:15 -03; Group 1; db-684b9b49fd-h86tp; 00.315
sex 03 mar 2023 16:18:16 -03; Group 1; db-684b9b49fd-h86tp; 00.300
sex 03 mar 2023 16:18:17 -03; Group 1; db-684b9b49fd-h86tp; 00.319
sex 03 mar 2023 16:18:17 -03; Group 1; db-684b9b49fd-h86tp; 00.319
sex 03 mar 2023 16:18:18 -03; Group 1; db-684b9b49fd-h86tp; 00.289
sex 03 mar 2023 16:18:19 -03; Group 1; db-684b9b49fd-h86tp; 00.325
sex 03 mar 2023 16:18:20 -03; Group 1; db-684b9b49fd-h86tp; 00.291
sex 03 mar 2023 16:18:20 -03; Group 1; db-684b9b49fd-h86tp; 00.309
sex 03 mar 2023 16:18:21 -03; Group 1; db-684b9b49fd-h86tp; 00.310
sex 03 mar 2023 16:18:22 -03; Group 1; db-684b9b49fd-h86tp; 00.286
sex 03 mar 2023 16:18:22 -03; Group 1; db-684b9b49fd-h86tp; 00.302
sex 03 mar 2023 16:18:23 -03; Group 1; db-684b9b49fd-h86tp; 00.270
sex 03 mar 2023 16:18:24 -03; Group 1; db-684b9b49fd-h86tp; 00.309
sex 03 mar 2023 16:18:24 -03; Group 1; db-684b9b49fd-h86tp; 00.296
sex 03 mar 2023 16:18:25 -03; Group 1; db-684b9b49fd-h86tp; 00.308
sex 03 mar 2023 16:18:26 -03; Group 1; db-684b9b49fd-h86tp; 00.323
sex 03 mar 2023 16:18:27 -03; Group 1; db-684b9b49fd-h86tp; 00.296
sex 03 mar 2023 16:18:27 -03; Group 1; db-684b9b49fd-h86tp; 00.299
sex 03 mar 2023 16:18:28 -03; Group 1; db-684b9b49fd-h86tp; 00.320
sex 03 mar 2023 16:18:29 -03; Group 1; db-684b9b49fd-h86tp; 00.299
sex 03 mar 2023 16:18:29 -03; Group 1; db-684b9b49fd-h86tp; 00.291
sex 03 mar 2023 16:18:30 -03; Group 1; db-684b9b49fd-h86tp; 00.298
sex 03 mar 2023 16:18:31 -03; Group 1; db-684b9b49fd-h86tp; 00.326
sex 03 mar 2023 16:18:31 -03; Group 1; db-684b9b49fd-h86tp; 00.304
sex 03 mar 2023 16:18:32 -03; Group 1; db-684b9b49fd-h86tp; 00.311
sex 03 mar 2023 16:18:33 -03; Group 1; db-684b9b49fd-h86tp; 00.311
sex 03 mar 2023 16:18:33 -03; Group 1; db-684b9b49fd-h86tp; 00.298
