Group,CURL
Group 2,.01678118602
Group 2,1.01678118603
Group 2,.01678118603
Group 2,1.01678118604
Group 2,.01678118604
Group 2,1.01678118605
Group 2,.01678118605
Group 2,1.01678118606
Group 2,1.01678118607
Group 2,.01678118607
Group 2,1.01678118608
Group 2,.01678118608
Group 2,1.01678118609
Group 2,.01678118609
Group 2,1.01678118610
Group 2,.01678118610
Group 2,1.01678118611
Group 2,1.01678118612
Group 2,.01678118612
Group 2,1.01678118613
Group 2,.01678118613
Group 2,1.01678118614
Group 2,.01678118614
Group 2,1.01678118615
Group 2,.01678118615
Group 2,1.01678118616
Group 2,.01678118616
Group 2,1.01678118617
Group 2,.01678118617
Group 2,1.01678118618
