Data; Group; Nome_POD; APT
ter 21 fev 2023 17:50:22 -03; Group 1; redis-67db9bd79b-cr2zl; 1.19
ter 21 fev 2023 17:50:23 -03; Group 1; redis-67db9bd79b-cr2zl; 0.76
ter 21 fev 2023 17:50:24 -03; Group 1; redis-67db9bd79b-cr2zl; 0.76
ter 21 fev 2023 17:50:26 -03; Group 1; redis-67db9bd79b-cr2zl; 0.74
ter 21 fev 2023 17:50:27 -03; Group 1; redis-67db9bd79b-cr2zl; 0.85
ter 21 fev 2023 17:50:28 -03; Group 1; redis-67db9bd79b-cr2zl; 0.77
ter 21 fev 2023 17:50:29 -03; Group 1; redis-67db9bd79b-cr2zl; 0.76
ter 21 fev 2023 17:50:30 -03; Group 1; redis-67db9bd79b-cr2zl; 0.73
ter 21 fev 2023 17:50:31 -03; Group 1; redis-67db9bd79b-cr2zl; 0.76
ter 21 fev 2023 17:50:33 -03; Group 1; redis-67db9bd79b-cr2zl; 1.13
ter 21 fev 2023 17:50:34 -03; Group 1; redis-67db9bd79b-cr2zl; 0.75
ter 21 fev 2023 17:50:35 -03; Group 1; redis-67db9bd79b-cr2zl; 0.80
ter 21 fev 2023 17:50:37 -03; Group 1; redis-67db9bd79b-cr2zl; 1.04
ter 21 fev 2023 17:50:38 -03; Group 1; redis-67db9bd79b-cr2zl; 0.76
ter 21 fev 2023 17:50:39 -03; Group 1; redis-67db9bd79b-cr2zl; 0.79
ter 21 fev 2023 17:50:40 -03; Group 1; redis-67db9bd79b-cr2zl; 0.76
ter 21 fev 2023 17:50:41 -03; Group 1; redis-67db9bd79b-cr2zl; 0.75
ter 21 fev 2023 17:50:43 -03; Group 1; redis-67db9bd79b-cr2zl; 0.73
ter 21 fev 2023 17:50:44 -03; Group 1; redis-67db9bd79b-cr2zl; 1.12
ter 21 fev 2023 17:50:45 -03; Group 1; redis-67db9bd79b-cr2zl; 0.76
ter 21 fev 2023 17:50:47 -03; Group 1; redis-67db9bd79b-cr2zl; 0.98
ter 21 fev 2023 17:50:48 -03; Group 1; redis-67db9bd79b-cr2zl; 0.74
ter 21 fev 2023 17:50:49 -03; Group 1; redis-67db9bd79b-cr2zl; 0.74
ter 21 fev 2023 17:50:50 -03; Group 1; redis-67db9bd79b-cr2zl; 0.76
ter 21 fev 2023 17:50:51 -03; Group 1; redis-67db9bd79b-cr2zl; 0.77
ter 21 fev 2023 17:50:52 -03; Group 1; redis-67db9bd79b-cr2zl; 0.78
ter 21 fev 2023 17:50:53 -03; Group 1; redis-67db9bd79b-cr2zl; 0.77
ter 21 fev 2023 17:50:55 -03; Group 1; redis-67db9bd79b-cr2zl; 1.08
ter 21 fev 2023 17:50:56 -03; Group 1; redis-67db9bd79b-cr2zl; 0.79
ter 21 fev 2023 17:50:57 -03; Group 1; redis-67db9bd79b-cr2zl; 0.77
