Data; Group; Nome_POD; APT
ter 21 fev 2023 17:52:24 -03; Group 1; worker-78b9ff59fc-65vg4; 01.606
ter 21 fev 2023 17:52:26 -03; Group 1; worker-78b9ff59fc-65vg4; 01.510
ter 21 fev 2023 17:52:28 -03; Group 1; worker-78b9ff59fc-65vg4; 01.674
ter 21 fev 2023 17:52:30 -03; Group 1; worker-78b9ff59fc-65vg4; 01.526
ter 21 fev 2023 17:52:31 -03; Group 1; worker-78b9ff59fc-65vg4; 01.571
ter 21 fev 2023 17:52:33 -03; Group 1; worker-78b9ff59fc-65vg4; 01.477
ter 21 fev 2023 17:52:35 -03; Group 1; worker-78b9ff59fc-65vg4; 01.565
ter 21 fev 2023 17:52:37 -03; Group 1; worker-78b9ff59fc-65vg4; 01.707
ter 21 fev 2023 17:52:39 -03; Group 1; worker-78b9ff59fc-65vg4; 01.493
ter 21 fev 2023 17:52:41 -03; Group 1; worker-78b9ff59fc-65vg4; 01.495
ter 21 fev 2023 17:52:43 -03; Group 1; worker-78b9ff59fc-65vg4; 01.549
ter 21 fev 2023 17:52:45 -03; Group 1; worker-78b9ff59fc-65vg4; 01.555
ter 21 fev 2023 17:52:47 -03; Group 1; worker-78b9ff59fc-65vg4; 01.719
ter 21 fev 2023 17:52:49 -03; Group 1; worker-78b9ff59fc-65vg4; 01.505
ter 21 fev 2023 17:52:51 -03; Group 1; worker-78b9ff59fc-65vg4; 01.502
ter 21 fev 2023 17:52:53 -03; Group 1; worker-78b9ff59fc-65vg4; 01.485
ter 21 fev 2023 17:52:55 -03; Group 1; worker-78b9ff59fc-65vg4; 01.645
ter 21 fev 2023 17:52:57 -03; Group 1; worker-78b9ff59fc-65vg4; 01.720
ter 21 fev 2023 17:52:59 -03; Group 1; worker-78b9ff59fc-65vg4; 01.520
ter 21 fev 2023 17:53:01 -03; Group 1; worker-78b9ff59fc-65vg4; 01.537
ter 21 fev 2023 17:53:03 -03; Group 1; worker-78b9ff59fc-65vg4; 01.539
ter 21 fev 2023 17:53:05 -03; Group 1; worker-78b9ff59fc-65vg4; 01.610
ter 21 fev 2023 17:53:07 -03; Group 1; worker-78b9ff59fc-65vg4; 01.710
ter 21 fev 2023 17:53:09 -03; Group 1; worker-78b9ff59fc-65vg4; 01.530
ter 21 fev 2023 17:53:11 -03; Group 1; worker-78b9ff59fc-65vg4; 01.586
ter 21 fev 2023 17:53:13 -03; Group 1; worker-78b9ff59fc-65vg4; 01.527
ter 21 fev 2023 17:53:15 -03; Group 1; worker-78b9ff59fc-65vg4; 01.546
ter 21 fev 2023 17:53:17 -03; Group 1; worker-78b9ff59fc-65vg4; 01.852
ter 21 fev 2023 17:53:19 -03; Group 1; worker-78b9ff59fc-65vg4; 01.513
ter 21 fev 2023 17:53:21 -03; Group 1; worker-78b9ff59fc-65vg4; 01.540
