Data; Group; Nome_POD; CURL
seg 27 fev 2023 10:04:53 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.354
seg 27 fev 2023 10:04:54 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.270
seg 27 fev 2023 10:04:55 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.306
seg 27 fev 2023 10:04:56 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.292
seg 27 fev 2023 10:04:56 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.305
seg 27 fev 2023 10:04:57 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.313
seg 27 fev 2023 10:04:58 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.310
seg 27 fev 2023 10:04:58 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.320
seg 27 fev 2023 10:04:59 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.304
seg 27 fev 2023 10:05:00 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.270
seg 27 fev 2023 10:05:01 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.287
seg 27 fev 2023 10:05:01 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.315
seg 27 fev 2023 10:05:02 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.292
seg 27 fev 2023 10:05:03 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.280
seg 27 fev 2023 10:05:03 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.323
seg 27 fev 2023 10:05:04 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.308
seg 27 fev 2023 10:05:05 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.276
seg 27 fev 2023 10:05:06 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.339
seg 27 fev 2023 10:05:06 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.309
seg 27 fev 2023 10:05:07 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.299
seg 27 fev 2023 10:05:08 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.301
seg 27 fev 2023 10:05:08 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.267
seg 27 fev 2023 10:05:09 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.296
seg 27 fev 2023 10:05:10 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.281
seg 27 fev 2023 10:05:10 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.291
seg 27 fev 2023 10:05:11 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.263
seg 27 fev 2023 10:05:12 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.286
seg 27 fev 2023 10:05:12 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.307
seg 27 fev 2023 10:05:13 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.314
seg 27 fev 2023 10:05:14 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.313
