Group,APT
Group 1,3.01677454769
Group 1,2.01677454771
Group 1,2.01677454773
Group 1,1.01677454774
Group 1,2.01677454776
Group 1,2.01677454778
Group 1,2.01677454780
Group 1,2.01677454782
Group 1,2.01677454784
Group 1,2.01677454786
Group 1,2.01677454788
Group 1,2.01677454790
Group 1,2.01677454792
Group 1,2.01677454794
Group 1,2.01677454796
Group 1,2.01677454798
Group 1,42.01677454800
Group 1,2.01677454802
Group 1,1.01677454803
Group 1,2.01677454805
Group 1,2.01677454807
Group 1,2.01677454809
Group 1,2.01677454811
Group 1,2.01677454813
Group 1,2.01677454815
Group 1,2.01677454817
Group 1,2.01677454819
Group 1,2.01677454821
Group 1,2.01677454823
Group 1,2.01677454825
Group 2,201.01677466141
Group 2,202.01677466263
Group 2,201.01677466384
Group 2,202.01677466506
Group 2,202.01677466628
Group 2,201.01677466749
Group 2,-235798.01677466871
Group 2,201.01677466992
Group 2,202.01677467114
Group 2,202.01677467236
Group 2,201.01677467357
Group 2,202.01677467479
Group 2,201.01677467600
Group 2,202.01677467722
Group 2,202.01677467844
Group 2,201.01677467965
Group 2,202.01677468087
Group 2,201.01677468208
Group 2,202.01677468330
Group 2,201.01677468452
Group 2,201.01677468573
Group 2,202.01677468695
Group 2,201.01677468816
Group 2,202.01677468938
Group 2,201.01677469059
Group 2,202.01677469181
Group 2,201.01677469302
Group 2,202.01677469424
Group 2,202.01677469546
Group 2,201.01677469667
