Data; Group; Nome_POD; CURL
sáb 25 fev 2023 23:26:06 -03; Group 1; db-684b9b49fd-m6zb8; 00.357
sáb 25 fev 2023 23:26:07 -03; Group 1; db-684b9b49fd-m6zb8; 00.283
sáb 25 fev 2023 23:26:07 -03; Group 1; db-684b9b49fd-m6zb8; 00.313
sáb 25 fev 2023 23:26:08 -03; Group 1; db-684b9b49fd-m6zb8; 00.316
sáb 25 fev 2023 23:26:09 -03; Group 1; db-684b9b49fd-m6zb8; 00.287
sáb 25 fev 2023 23:26:09 -03; Group 1; db-684b9b49fd-m6zb8; 00.338
sáb 25 fev 2023 23:26:10 -03; Group 1; db-684b9b49fd-m6zb8; 00.315
sáb 25 fev 2023 23:26:11 -03; Group 1; db-684b9b49fd-m6zb8; 00.284
sáb 25 fev 2023 23:26:12 -03; Group 1; db-684b9b49fd-m6zb8; 00.308
sáb 25 fev 2023 23:26:12 -03; Group 1; db-684b9b49fd-m6zb8; 00.290
sáb 25 fev 2023 23:26:13 -03; Group 1; db-684b9b49fd-m6zb8; 00.290
sáb 25 fev 2023 23:26:14 -03; Group 1; db-684b9b49fd-m6zb8; 00.291
sáb 25 fev 2023 23:26:14 -03; Group 1; db-684b9b49fd-m6zb8; 00.311
sáb 25 fev 2023 23:26:15 -03; Group 1; db-684b9b49fd-m6zb8; 00.328
sáb 25 fev 2023 23:26:16 -03; Group 1; db-684b9b49fd-m6zb8; 00.338
sáb 25 fev 2023 23:26:16 -03; Group 1; db-684b9b49fd-m6zb8; 00.304
sáb 25 fev 2023 23:26:17 -03; Group 1; db-684b9b49fd-m6zb8; 00.337
sáb 25 fev 2023 23:26:18 -03; Group 1; db-684b9b49fd-m6zb8; 00.278
sáb 25 fev 2023 23:26:19 -03; Group 1; db-684b9b49fd-m6zb8; 00.279
sáb 25 fev 2023 23:26:19 -03; Group 1; db-684b9b49fd-m6zb8; 00.329
sáb 25 fev 2023 23:26:20 -03; Group 1; db-684b9b49fd-m6zb8; 00.301
sáb 25 fev 2023 23:26:21 -03; Group 1; db-684b9b49fd-m6zb8; 00.381
sáb 25 fev 2023 23:26:21 -03; Group 1; db-684b9b49fd-m6zb8; 00.275
sáb 25 fev 2023 23:26:22 -03; Group 1; db-684b9b49fd-m6zb8; 00.278
sáb 25 fev 2023 23:26:23 -03; Group 1; db-684b9b49fd-m6zb8; 00.336
sáb 25 fev 2023 23:26:24 -03; Group 1; db-684b9b49fd-m6zb8; 00.320
sáb 25 fev 2023 23:26:24 -03; Group 1; db-684b9b49fd-m6zb8; 00.283
sáb 25 fev 2023 23:26:25 -03; Group 1; db-684b9b49fd-m6zb8; 00.340
sáb 25 fev 2023 23:26:26 -03; Group 1; db-684b9b49fd-m6zb8; 00.295
sáb 25 fev 2023 23:26:26 -03; Group 1; db-684b9b49fd-m6zb8; 00.294
