Group,CURL
Group 1,1.01678116708
Group 1,.01678116708
Group 1,1.01678116709
Group 1,.01678116709
Group 1,1.01678116710
Group 1,1.01678116711
Group 1,.01678116711
Group 1,1.01678116712
Group 1,.01678116712
Group 1,1.01678116713
Group 1,.01678116713
Group 1,1.01678116714
Group 1,.01678116714
Group 1,1.01678116715
Group 1,.01678116715
Group 1,1.01678116716
Group 1,.01678116716
Group 1,1.01678116717
Group 1,.01678116717
Group 1,1.01678116718
Group 1,.01678116718
Group 1,1.01678116719
Group 1,.01678116719
Group 1,.01678116720
Group 1,1.01678116721
Group 1,.01678116721
Group 1,1.01678116722
Group 1,.01678116722
Group 1,1.01678116723
Group 1,.01678116723
