Group,PING
Group 1,7.01677356205
Group 1,7.01677356213
Group 1,47.01677356220
Group 1,7.01677356227
Group 1,7.01677356234
Group 1,8.01677356242
Group 1,7.01677356249
Group 1,7.01677356256
Group 1,7.01677356263
Group 1,7.01677356270
Group 1,8.01677356278
Group 1,47.01677356285
Group 1,7.01677356292
Group 1,7.01677356299
Group 1,8.01677356307
Group 1,7.01677356314
Group 1,7.01677356321
Group 1,7.01677356328
Group 1,7.01677356336
Group 1,47.01677356343
Group 1,7.01677356350
Group 1,7.01677356357
Group 1,7.01677356364
Group 1,8.01677356372
Group 1,7.01677356379
Group 1,7.01677356386
Group 1,7.01677356393
Group 1,48.01677356401
Group 1,7.01677356408
Group 1,7.01677356415
Group 2,48.01677362040
Group 2,7.01677362047
Group 2,7.01677362054
Group 2,7.01677362061
Group 2,7.01677362068
Group 2,8.01677362076
Group 2,7.01677362083
Group 2,7.01677362090
Group 2,7.01677362097
Group 2,48.01677362105
Group 2,7.01677362112
Group 2,7.01677362119
Group 2,7.01677362126
Group 2,7.01677362133
Group 2,8.01677362141
Group 2,7.01677362148
Group 2,7.01677362155
Group 2,47.01677362162
Group 2,8.01677362170
Group 2,7.01677362177
Group 2,7.01677362184
Group 2,7.01677362191
Group 2,8.01677362199
Group 2,7.01677362206
Group 2,7.01677362213
Group 2,47.01677362220
Group 2,7.01677362227
Group 2,7.01677362235
Group 2,7.01677362242
Group 2,7.01677362249
