Data; Group; Nome_POD; WGET
ter 28 fev 2023 23:15:11 -03; Group 2; result-77f68799c4-4gzjs; 020.033
ter 28 fev 2023 23:15:31 -03; Group 2; result-77f68799c4-4gzjs; 020.036
ter 28 fev 2023 23:15:52 -03; Group 2; result-77f68799c4-4gzjs; 020.035
ter 28 fev 2023 23:16:12 -03; Group 2; result-77f68799c4-4gzjs; 020.038
ter 28 fev 2023 23:16:33 -03; Group 2; result-77f68799c4-4gzjs; 020.035
ter 28 fev 2023 23:16:53 -03; Group 2; result-77f68799c4-4gzjs; 020.037
ter 28 fev 2023 23:17:14 -03; Group 2; result-77f68799c4-4gzjs; 020.037
ter 28 fev 2023 23:17:34 -03; Group 2; result-77f68799c4-4gzjs; 020.031
ter 28 fev 2023 23:17:54 -03; Group 2; result-77f68799c4-4gzjs; 020.042
ter 28 fev 2023 23:18:15 -03; Group 2; result-77f68799c4-4gzjs; 020.039
ter 28 fev 2023 23:18:35 -03; Group 2; result-77f68799c4-4gzjs; 020.037
ter 28 fev 2023 23:18:56 -03; Group 2; result-77f68799c4-4gzjs; 020.036
ter 28 fev 2023 23:19:16 -03; Group 2; result-77f68799c4-4gzjs; 020.037
ter 28 fev 2023 23:19:37 -03; Group 2; result-77f68799c4-4gzjs; 020.039
ter 28 fev 2023 23:19:57 -03; Group 2; result-77f68799c4-4gzjs; 020.038
ter 28 fev 2023 23:20:18 -03; Group 2; result-77f68799c4-4gzjs; 020.038
ter 28 fev 2023 23:20:38 -03; Group 2; result-77f68799c4-4gzjs; 020.034
ter 28 fev 2023 23:20:58 -03; Group 2; result-77f68799c4-4gzjs; 020.038
ter 28 fev 2023 23:21:19 -03; Group 2; result-77f68799c4-4gzjs; 020.029
ter 28 fev 2023 23:21:39 -03; Group 2; result-77f68799c4-4gzjs; 020.026
ter 28 fev 2023 23:22:00 -03; Group 2; result-77f68799c4-4gzjs; 020.040
ter 28 fev 2023 23:22:20 -03; Group 2; result-77f68799c4-4gzjs; 020.039
ter 28 fev 2023 23:22:41 -03; Group 2; result-77f68799c4-4gzjs; 020.035
ter 28 fev 2023 23:23:01 -03; Group 2; result-77f68799c4-4gzjs; 020.033
ter 28 fev 2023 23:23:22 -03; Group 2; result-77f68799c4-4gzjs; 020.038
ter 28 fev 2023 23:23:42 -03; Group 2; result-77f68799c4-4gzjs; 020.042
ter 28 fev 2023 23:24:03 -03; Group 2; result-77f68799c4-4gzjs; 020.032
ter 28 fev 2023 23:24:23 -03; Group 2; result-77f68799c4-4gzjs; 020.036
ter 28 fev 2023 23:24:43 -03; Group 2; result-77f68799c4-4gzjs; 020.029
ter 28 fev 2023 23:25:04 -03; Group 2; result-77f68799c4-4gzjs; 020.034
