Data; Group; Nome_POD; WGET
ter 28 fev 2023 23:02:13 -03; Group 2; db-684b9b49fd-whqgb; 020.040
ter 28 fev 2023 23:02:33 -03; Group 2; db-684b9b49fd-whqgb; 020.030
ter 28 fev 2023 23:02:54 -03; Group 2; db-684b9b49fd-whqgb; 020.034
ter 28 fev 2023 23:03:14 -03; Group 2; db-684b9b49fd-whqgb; 020.036
ter 28 fev 2023 23:03:35 -03; Group 2; db-684b9b49fd-whqgb; 020.037
ter 28 fev 2023 23:03:55 -03; Group 2; db-684b9b49fd-whqgb; 020.040
ter 28 fev 2023 23:04:16 -03; Group 2; db-684b9b49fd-whqgb; 020.036
ter 28 fev 2023 23:04:36 -03; Group 2; db-684b9b49fd-whqgb; 020.031
ter 28 fev 2023 23:04:57 -03; Group 2; db-684b9b49fd-whqgb; 020.041
ter 28 fev 2023 23:05:17 -03; Group 2; db-684b9b49fd-whqgb; 020.038
ter 28 fev 2023 23:05:38 -03; Group 2; db-684b9b49fd-whqgb; 020.029
ter 28 fev 2023 23:05:58 -03; Group 2; db-684b9b49fd-whqgb; 020.034
ter 28 fev 2023 23:06:18 -03; Group 2; db-684b9b49fd-whqgb; 020.042
ter 28 fev 2023 23:06:39 -03; Group 2; db-684b9b49fd-whqgb; 020.029
ter 28 fev 2023 23:06:59 -03; Group 2; db-684b9b49fd-whqgb; 020.034
ter 28 fev 2023 23:07:20 -03; Group 2; db-684b9b49fd-whqgb; 020.036
ter 28 fev 2023 23:07:40 -03; Group 2; db-684b9b49fd-whqgb; 020.040
ter 28 fev 2023 23:08:01 -03; Group 2; db-684b9b49fd-whqgb; 020.032
ter 28 fev 2023 23:08:21 -03; Group 2; db-684b9b49fd-whqgb; 020.036
ter 28 fev 2023 23:08:42 -03; Group 2; db-684b9b49fd-whqgb; 020.039
ter 28 fev 2023 23:09:02 -03; Group 2; db-684b9b49fd-whqgb; 020.032
ter 28 fev 2023 23:09:22 -03; Group 2; db-684b9b49fd-whqgb; 020.031
ter 28 fev 2023 23:09:43 -03; Group 2; db-684b9b49fd-whqgb; 020.043
ter 28 fev 2023 23:10:03 -03; Group 2; db-684b9b49fd-whqgb; 020.044
ter 28 fev 2023 23:10:24 -03; Group 2; db-684b9b49fd-whqgb; 020.032
ter 28 fev 2023 23:10:44 -03; Group 2; db-684b9b49fd-whqgb; 020.032
ter 28 fev 2023 23:11:05 -03; Group 2; db-684b9b49fd-whqgb; 020.035
ter 28 fev 2023 23:11:25 -03; Group 2; db-684b9b49fd-whqgb; 020.035
ter 28 fev 2023 23:11:46 -03; Group 2; db-684b9b49fd-whqgb; 020.037
ter 28 fev 2023 23:12:06 -03; Group 2; db-684b9b49fd-whqgb; 020.034
