Data; Group; Nome_POD; WGET
ter 28 fev 2023 23:27:48 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.329
ter 28 fev 2023 23:27:49 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.284
ter 28 fev 2023 23:27:49 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.299
ter 28 fev 2023 23:27:50 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.290
ter 28 fev 2023 23:27:51 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.277
ter 28 fev 2023 23:27:51 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.299
ter 28 fev 2023 23:27:52 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.297
ter 28 fev 2023 23:27:53 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.285
ter 28 fev 2023 23:27:53 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.297
ter 28 fev 2023 23:27:54 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.299
ter 28 fev 2023 23:27:55 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.336
ter 28 fev 2023 23:27:56 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.299
ter 28 fev 2023 23:27:56 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.281
ter 28 fev 2023 23:27:57 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.307
ter 28 fev 2023 23:27:58 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.284
ter 28 fev 2023 23:27:58 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.319
ter 28 fev 2023 23:27:59 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.296
ter 28 fev 2023 23:28:00 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.300
ter 28 fev 2023 23:28:00 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.302
ter 28 fev 2023 23:28:01 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.286
ter 28 fev 2023 23:28:02 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.277
ter 28 fev 2023 23:28:02 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.291
ter 28 fev 2023 23:28:03 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.302
ter 28 fev 2023 23:28:04 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.304
ter 28 fev 2023 23:28:05 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.292
ter 28 fev 2023 23:28:05 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.301
ter 28 fev 2023 23:28:06 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.317
ter 28 fev 2023 23:28:07 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.294
ter 28 fev 2023 23:28:08 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.306
ter 28 fev 2023 23:28:08 -03; Group 2; worker-78b9ff59fc-xxv5d; 00.324
