Data; Group; Nome_POD; CURL
qua 01 mar 2023 00:09:44 -03; Group 2; vote-79787c6c8b-kw5cn; 05.00
qua 01 mar 2023 00:09:50 -03; Group 2; vote-79787c6c8b-kw5cn; 05.02
qua 01 mar 2023 00:09:55 -03; Group 2; vote-79787c6c8b-kw5cn; 05.03
qua 01 mar 2023 00:10:01 -03; Group 2; vote-79787c6c8b-kw5cn; 05.03
qua 01 mar 2023 00:10:06 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:10:11 -03; Group 2; vote-79787c6c8b-kw5cn; 05.02
qua 01 mar 2023 00:10:17 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:10:22 -03; Group 2; vote-79787c6c8b-kw5cn; 05.02
qua 01 mar 2023 00:10:28 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:10:33 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:10:38 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:10:44 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:10:49 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:10:55 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:11:00 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:11:06 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:11:11 -03; Group 2; vote-79787c6c8b-kw5cn; 05.02
qua 01 mar 2023 00:11:16 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:11:22 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:11:27 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:11:33 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:11:38 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:11:43 -03; Group 2; vote-79787c6c8b-kw5cn; 05.00
qua 01 mar 2023 00:11:49 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:11:54 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:12:00 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:12:05 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:12:11 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:12:16 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
qua 01 mar 2023 00:12:21 -03; Group 2; vote-79787c6c8b-kw5cn; 05.01
