Data; Group; Nome_POD; CURL
ter 28 fev 2023 23:46:15 -03; Group 2; db-684b9b49fd-whqgb; 020.639
ter 28 fev 2023 23:46:36 -03; Group 2; db-684b9b49fd-whqgb; 020.592
ter 28 fev 2023 23:46:57 -03; Group 2; db-684b9b49fd-whqgb; 020.625
ter 28 fev 2023 23:47:18 -03; Group 2; db-684b9b49fd-whqgb; 020.617
ter 28 fev 2023 23:47:39 -03; Group 2; db-684b9b49fd-whqgb; 020.612
ter 28 fev 2023 23:48:00 -03; Group 2; db-684b9b49fd-whqgb; 020.616
ter 28 fev 2023 23:48:21 -03; Group 2; db-684b9b49fd-whqgb; 020.609
ter 28 fev 2023 23:48:42 -03; Group 2; db-684b9b49fd-whqgb; 020.632
ter 28 fev 2023 23:49:03 -03; Group 2; db-684b9b49fd-whqgb; 020.632
ter 28 fev 2023 23:49:24 -03; Group 2; db-684b9b49fd-whqgb; 020.594
ter 28 fev 2023 23:49:46 -03; Group 2; db-684b9b49fd-whqgb; 020.690
ter 28 fev 2023 23:50:07 -03; Group 2; db-684b9b49fd-whqgb; 020.560
ter 28 fev 2023 23:50:28 -03; Group 2; db-684b9b49fd-whqgb; 020.616
ter 28 fev 2023 23:50:49 -03; Group 2; db-684b9b49fd-whqgb; 020.619
ter 28 fev 2023 23:51:10 -03; Group 2; db-684b9b49fd-whqgb; 020.598
ter 28 fev 2023 23:51:31 -03; Group 2; db-684b9b49fd-whqgb; 020.623
ter 28 fev 2023 23:51:52 -03; Group 2; db-684b9b49fd-whqgb; 020.635
ter 28 fev 2023 23:52:13 -03; Group 2; db-684b9b49fd-whqgb; 020.594
ter 28 fev 2023 23:52:34 -03; Group 2; db-684b9b49fd-whqgb; 020.622
ter 28 fev 2023 23:52:55 -03; Group 2; db-684b9b49fd-whqgb; 020.629
ter 28 fev 2023 23:53:16 -03; Group 2; db-684b9b49fd-whqgb; 020.615
ter 28 fev 2023 23:53:37 -03; Group 2; db-684b9b49fd-whqgb; 020.682
ter 28 fev 2023 23:53:58 -03; Group 2; db-684b9b49fd-whqgb; 020.666
ter 28 fev 2023 23:54:19 -03; Group 2; db-684b9b49fd-whqgb; 020.587
ter 28 fev 2023 23:54:40 -03; Group 2; db-684b9b49fd-whqgb; 020.686
ter 28 fev 2023 23:55:01 -03; Group 2; db-684b9b49fd-whqgb; 020.606
ter 28 fev 2023 23:55:22 -03; Group 2; db-684b9b49fd-whqgb; 020.621
ter 28 fev 2023 23:55:43 -03; Group 2; db-684b9b49fd-whqgb; 020.643
ter 28 fev 2023 23:56:04 -03; Group 2; db-684b9b49fd-whqgb; 020.650
ter 28 fev 2023 23:56:25 -03; Group 2; db-684b9b49fd-whqgb; 020.666
