Data; Group; Nome_POD; CURL
ter 28 fev 2023 23:59:29 -03; Group 2; result-77f68799c4-4gzjs; 020.581
ter 28 fev 2023 23:59:50 -03; Group 2; result-77f68799c4-4gzjs; 020.587
qua 01 mar 2023 00:00:11 -03; Group 2; result-77f68799c4-4gzjs; 020.663
qua 01 mar 2023 00:00:32 -03; Group 2; result-77f68799c4-4gzjs; 020.603
qua 01 mar 2023 00:00:53 -03; Group 2; result-77f68799c4-4gzjs; 020.656
qua 01 mar 2023 00:01:14 -03; Group 2; result-77f68799c4-4gzjs; 020.632
qua 01 mar 2023 00:01:35 -03; Group 2; result-77f68799c4-4gzjs; 020.600
qua 01 mar 2023 00:01:56 -03; Group 2; result-77f68799c4-4gzjs; 020.610
qua 01 mar 2023 00:02:17 -03; Group 2; result-77f68799c4-4gzjs; 020.630
qua 01 mar 2023 00:02:38 -03; Group 2; result-77f68799c4-4gzjs; 020.594
qua 01 mar 2023 00:02:59 -03; Group 2; result-77f68799c4-4gzjs; 020.651
qua 01 mar 2023 00:03:20 -03; Group 2; result-77f68799c4-4gzjs; 020.669
qua 01 mar 2023 00:03:41 -03; Group 2; result-77f68799c4-4gzjs; 020.612
qua 01 mar 2023 00:04:02 -03; Group 2; result-77f68799c4-4gzjs; 020.633
qua 01 mar 2023 00:04:23 -03; Group 2; result-77f68799c4-4gzjs; 020.695
qua 01 mar 2023 00:04:44 -03; Group 2; result-77f68799c4-4gzjs; 020.596
qua 01 mar 2023 00:05:05 -03; Group 2; result-77f68799c4-4gzjs; 020.621
qua 01 mar 2023 00:05:26 -03; Group 2; result-77f68799c4-4gzjs; 020.591
qua 01 mar 2023 00:05:47 -03; Group 2; result-77f68799c4-4gzjs; 020.616
qua 01 mar 2023 00:06:08 -03; Group 2; result-77f68799c4-4gzjs; 020.643
qua 01 mar 2023 00:06:29 -03; Group 2; result-77f68799c4-4gzjs; 020.590
qua 01 mar 2023 00:06:50 -03; Group 2; result-77f68799c4-4gzjs; 020.642
qua 01 mar 2023 00:07:11 -03; Group 2; result-77f68799c4-4gzjs; 020.648
qua 01 mar 2023 00:07:32 -03; Group 2; result-77f68799c4-4gzjs; 020.613
qua 01 mar 2023 00:07:53 -03; Group 2; result-77f68799c4-4gzjs; 020.671
qua 01 mar 2023 00:08:14 -03; Group 2; result-77f68799c4-4gzjs; 020.673
qua 01 mar 2023 00:08:36 -03; Group 2; result-77f68799c4-4gzjs; 020.621
qua 01 mar 2023 00:08:57 -03; Group 2; result-77f68799c4-4gzjs; 020.632
qua 01 mar 2023 00:09:18 -03; Group 2; result-77f68799c4-4gzjs; 020.614
qua 01 mar 2023 00:09:39 -03; Group 2; result-77f68799c4-4gzjs; 020.587
