Group,APT
Group 1,01.529
Group 1,01.512
Group 1,01.477
Group 1,01.471
Group 1,01.499
Group 1,01.524
Group 1,01.535
Group 1,01.567
Group 1,01.507
Group 1,01.502
Group 1,01.571
Group 1,01.449
Group 1,01.558
Group 1,01.481
Group 1,01.434
Group 1,01.708
Group 1,01.473
Group 1,01.504
Group 1,01.513
Group 1,01.451
Group 1,01.628
Group 1,01.495
Group 1,01.466
Group 1,01.538
Group 1,01.474
Group 1,01.560
Group 1,01.489
Group 1,01.512
Group 1,01.586
Group 1,01.504
Group 2,01.899
Group 2,01.462
Group 2,01.672
Group 2,01.559
Group 2,01.438
Group 2,01.539
Group 2,01.480
Group 2,01.757
Group 2,01.554
Group 2,01.542
Group 2,01.503
Group 2,01.513
Group 2,01.689
Group 2,01.501
Group 2,01.580
Group 2,01.557
Group 2,01.484
Group 2,01.537
Group 2,01.462
Group 2,01.478
Group 2,01.709
Group 2,01.481
Group 2,01.533
Group 2,01.501
Group 2,01.495
Group 2,01.480
Group 2,01.535
Group 2,01.475
Group 2,01.703
Group 2,01.464
