Group,APT
Group 1,01.431
Group 1,01.595
Group 1,01.533
Group 1,01.470
Group 1,01.625
Group 1,01.537
Group 1,01.594
Group 1,01.546
Group 1,01.542
Group 1,01.550
Group 1,01.488
Group 1,01.677
Group 1,01.563
Group 1,01.557
Group 1,01.525
Group 1,01.481
Group 1,01.499
Group 1,01.494
Group 1,01.394
Group 1,01.726
Group 1,01.480
Group 1,01.474
Group 1,01.569
Group 1,01.526
Group 1,01.610
Group 1,01.506
Group 1,01.552
Group 1,01.401
Group 1,01.384
Group 1,01.420
Group 2,21.165
Group 2,21.093
Group 2,21.123
Group 2,21.109
Group 2,21.140
Group 2,21.152
Group 2,21.319
Group 2,21.157
Group 2,21.102
Group 2,21.171
Group 2,21.130
Group 2,21.136
Group 2,21.197
Group 2,21.161
Group 2,21.121
Group 2,21.158
Group 2,21.113
Group 2,21.155
Group 2,21.154
Group 2,21.268
Group 2,21.138
Group 2,21.113
Group 2,21.081
Group 2,21.088
Group 2,21.088
Group 2,21.309
Group 2,21.126
Group 2,21.174
Group 2,21.113
Group 2,21.096
