Group,APT
Group 1,2.01677454852
Group 1,2.01677454854
Group 1,2.01677454856
Group 1,2.01677454858
Group 1,42.01677454860
Group 1,2.01677454862
Group 1,2.01677454864
Group 1,2.01677454866
Group 1,2.01677454868
Group 1,2.01677454870
Group 1,2.01677454872
Group 1,2.01677454874
Group 1,2.01677454876
Group 1,2.01677454878
Group 1,2.01677454880
Group 1,2.01677454882
Group 1,2.01677454884
Group 1,2.01677454886
Group 1,2.01677454888
Group 1,2.01677454890
Group 1,2.01677454892
Group 1,1.01677454893
Group 1,3.01677454896
Group 1,1.01677454897
Group 1,1.01677454899
Group 1,2.01677454901
Group 1,2.01677454903
Group 1,2.01677454905
Group 1,2.01677454907
Group 1,2.01677454909
