Group,PING
Group 2,17.01678203357
Group 2,57.01678203374
Group 2,18.01678203392
Group 2,17.01678203409
Group 2,58.01678203427
Group 2,17.01678203444
Group 2,18.01678203462
Group 2,17.01678203479
Group 2,57.01678203496
Group 2,18.01678203514
Group 2,17.01678203531
Group 2,58.01678203549
Group 2,17.01678203566
Group 2,17.01678203583
Group 2,58.01678203601
Group 2,17.01678203618
Group 2,18.01678203636
Group 2,17.01678203653
Group 2,57.01678203670
Group 2,18.01678203688
Group 2,17.01678203705
Group 2,58.01678203723
Group 2,17.01678203740
Group 2,17.01678203757
Group 2,18.01678203775
Group 2,57.01678203792
Group 2,18.01678203810
Group 2,17.01678203827
Group 2,57.01678203844
Group 2,18.01678203862
