Group,PING
Group 2,7.01678203869
Group 2,7.01678203876
Group 2,7.01678203883
Group 2,8.01678203891
Group 2,7.01678203898
Group 2,47.01678203905
Group 2,7.01678203912
Group 2,7.01678203919
Group 2,8.01678203927
Group 2,7.01678203934
Group 2,7.01678203941
Group 2,7.01678203948
Group 2,7.01678203955
Group 2,48.01678203963
Group 2,7.01678203970
Group 2,7.01678203977
Group 2,7.01678203984
Group 2,7.01678203992
Group 2,7.01678203999
Group 2,7.01678204006
Group 2,7.01678204013
Group 2,48.01678204021
Group 2,7.01678204028
Group 2,7.01678204035
Group 2,7.01678204042
Group 2,8.01678204050
Group 2,7.01678204057
Group 2,7.01678204064
Group 2,7.01678204071
Group 2,7.01678204078
