Group,media
Group 1,1.53427
Group 1,1.6215
Group 1,1.54857
Group 1,1.53967
Group 1,1.4842
Group 1,1.5242
Group 1,1.51097
Group 1,1.50313
Group 1,1.52993
Group 1,1.59253
Group 2,40.0914
Group 2,21.175
Group 2,21.1873
Group 2,21.1734
Group 2,21.1242
Group 2,21.1405
Group 2,21.1251
Group 2,21.1162
Group 2,21.1358
Group 2,21.173
