Data; Group; Nome_POD; APT
ter 28 fev 2023 09:53:10 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588790
ter 28 fev 2023 09:53:12 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588792
ter 28 fev 2023 09:53:14 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588794
ter 28 fev 2023 09:53:16 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588796
ter 28 fev 2023 09:53:18 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588798
ter 28 fev 2023 09:53:20 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588800
ter 28 fev 2023 09:53:22 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588802
ter 28 fev 2023 09:53:24 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588804
ter 28 fev 2023 09:53:27 -03; Group 1; worker-78b9ff59fc-xxv5d; 3.01677588807
ter 28 fev 2023 09:53:29 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588809
ter 28 fev 2023 09:53:31 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588811
ter 28 fev 2023 09:53:33 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588813
ter 28 fev 2023 09:53:35 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588815
ter 28 fev 2023 09:53:37 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588817
ter 28 fev 2023 09:53:39 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588819
ter 28 fev 2023 09:53:41 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588821
ter 28 fev 2023 09:53:43 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588823
ter 28 fev 2023 09:53:45 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588825
ter 28 fev 2023 09:53:47 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588827
ter 28 fev 2023 09:53:49 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588829
ter 28 fev 2023 09:53:51 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588831
ter 28 fev 2023 09:53:54 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588833
ter 28 fev 2023 09:53:56 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588836
ter 28 fev 2023 09:53:58 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588838
ter 28 fev 2023 09:54:00 -03; Group 1; worker-78b9ff59fc-xxv5d; 42.01677588840
ter 28 fev 2023 09:54:02 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588842
ter 28 fev 2023 09:54:04 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588844
ter 28 fev 2023 09:54:06 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588846
ter 28 fev 2023 09:54:08 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588848
ter 28 fev 2023 09:54:10 -03; Group 1; worker-78b9ff59fc-xxv5d; 2.01677588850
