Group,APT
Group 1,2.01677588608
Group 1,2.01677588610
Group 1,2.01677588612
Group 1,2.01677588614
Group 1,2.01677588616
Group 1,2.01677588618
Group 1,2.01677588620
Group 1,2.01677588622
Group 1,2.01677588624
Group 1,2.01677588626
Group 1,2.01677588628
Group 1,2.01677588630
Group 1,2.01677588632
Group 1,2.01677588634
Group 1,2.01677588636
Group 1,2.01677588638
Group 1,2.01677588640
Group 1,2.01677588642
Group 1,2.01677588644
Group 1,2.01677588646
Group 1,2.01677588648
Group 1,2.01677588650
Group 1,2.01677588652
Group 1,2.01677588654
Group 1,2.01677588656
Group 1,2.01677588658
Group 1,42.01677588660
Group 1,2.01677588662
Group 1,2.01677588664
Group 1,2.01677588666
