Group,APT
Group 1,2.01677588790
Group 1,2.01677588792
Group 1,2.01677588794
Group 1,2.01677588796
Group 1,2.01677588798
Group 1,2.01677588800
Group 1,2.01677588802
Group 1,2.01677588804
Group 1,3.01677588807
Group 1,2.01677588809
Group 1,2.01677588811
Group 1,2.01677588813
Group 1,2.01677588815
Group 1,2.01677588817
Group 1,2.01677588819
Group 1,2.01677588821
Group 1,2.01677588823
Group 1,2.01677588825
Group 1,2.01677588827
Group 1,2.01677588829
Group 1,2.01677588831
Group 1,2.01677588833
Group 1,2.01677588836
Group 1,2.01677588838
Group 1,42.01677588840
Group 1,2.01677588842
Group 1,2.01677588844
Group 1,2.01677588846
Group 1,2.01677588848
Group 1,2.01677588850
