Group,APT
Group 1,2.01677588704
Group 1,2.01677588706
Group 1,2.01677588708
Group 1,2.01677588710
Group 1,2.01677588712
Group 1,2.01677588714
Group 1,2.01677588716
Group 1,2.01677588718
Group 1,42.01677588720
Group 1,2.01677588722
Group 1,2.01677588724
Group 1,3.01677588727
Group 1,1.01677588728
Group 1,2.01677588730
Group 1,2.01677588732
Group 1,2.01677588734
Group 1,2.01677588736
Group 1,2.01677588738
Group 1,2.01677588740
Group 1,2.01677588742
Group 1,2.01677588744
Group 1,2.01677588746
Group 1,2.01677588748
Group 1,2.01677588750
Group 1,2.01677588752
Group 1,2.01677588754
Group 1,3.01677588757
Group 1,2.01677588759
Group 1,2.01677588761
Group 1,2.01677588763
