Data; Group; Nome_POD; IPERF
dom 26 fev 2023 19:25:36 -03; Group 2; result-77f68799c4-t2pjf; 031.70
dom 26 fev 2023 19:26:08 -03; Group 2; result-77f68799c4-t2pjf; 031.85
dom 26 fev 2023 19:26:40 -03; Group 2; result-77f68799c4-t2pjf; 031.87
dom 26 fev 2023 19:27:13 -03; Group 2; result-77f68799c4-t2pjf; 031.88
dom 26 fev 2023 19:27:45 -03; Group 2; result-77f68799c4-t2pjf; 031.86
dom 26 fev 2023 19:28:17 -03; Group 2; result-77f68799c4-t2pjf; 031.83
dom 26 fev 2023 19:28:50 -03; Group 2; result-77f68799c4-t2pjf; 031.89
dom 26 fev 2023 19:29:22 -03; Group 2; result-77f68799c4-t2pjf; 031.87
dom 26 fev 2023 19:29:54 -03; Group 2; result-77f68799c4-t2pjf; 031.84
dom 26 fev 2023 19:30:26 -03; Group 2; result-77f68799c4-t2pjf; 031.85
dom 26 fev 2023 19:30:59 -03; Group 2; result-77f68799c4-t2pjf; 031.81
dom 26 fev 2023 19:31:31 -03; Group 2; result-77f68799c4-t2pjf; 031.87
dom 26 fev 2023 19:32:03 -03; Group 2; result-77f68799c4-t2pjf; 031.86
dom 26 fev 2023 19:32:35 -03; Group 2; result-77f68799c4-t2pjf; 031.83
dom 26 fev 2023 19:33:08 -03; Group 2; result-77f68799c4-t2pjf; 031.88
dom 26 fev 2023 19:33:40 -03; Group 2; result-77f68799c4-t2pjf; 031.87
dom 26 fev 2023 19:34:12 -03; Group 2; result-77f68799c4-t2pjf; 031.85
dom 26 fev 2023 19:34:44 -03; Group 2; result-77f68799c4-t2pjf; 031.85
dom 26 fev 2023 19:35:17 -03; Group 2; result-77f68799c4-t2pjf; 031.69
dom 26 fev 2023 19:35:49 -03; Group 2; result-77f68799c4-t2pjf; 031.69
dom 26 fev 2023 19:36:21 -03; Group 2; result-77f68799c4-t2pjf; 031.85
dom 26 fev 2023 19:36:53 -03; Group 2; result-77f68799c4-t2pjf; 031.80
dom 26 fev 2023 19:37:26 -03; Group 2; result-77f68799c4-t2pjf; 031.86
dom 26 fev 2023 19:37:58 -03; Group 2; result-77f68799c4-t2pjf; 031.83
dom 26 fev 2023 19:38:30 -03; Group 2; result-77f68799c4-t2pjf; 031.87
dom 26 fev 2023 19:39:02 -03; Group 2; result-77f68799c4-t2pjf; 031.87
dom 26 fev 2023 19:39:35 -03; Group 2; result-77f68799c4-t2pjf; 031.87
dom 26 fev 2023 19:40:07 -03; Group 2; result-77f68799c4-t2pjf; 031.68
dom 26 fev 2023 19:40:39 -03; Group 2; result-77f68799c4-t2pjf; 031.85
dom 26 fev 2023 19:41:11 -03; Group 2; result-77f68799c4-t2pjf; 031.87
