Data; Group; Nome_POD; IPERF
dom 26 fev 2023 19:41:44 -03; Group 2; vote-79787c6c8b-msz44; 31.84
dom 26 fev 2023 19:42:16 -03; Group 2; vote-79787c6c8b-msz44; 31.86
dom 26 fev 2023 19:42:48 -03; Group 2; vote-79787c6c8b-msz44; 31.84
dom 26 fev 2023 19:43:20 -03; Group 2; vote-79787c6c8b-msz44; 31.87
dom 26 fev 2023 19:43:53 -03; Group 2; vote-79787c6c8b-msz44; 31.84
dom 26 fev 2023 19:44:25 -03; Group 2; vote-79787c6c8b-msz44; 31.83
dom 26 fev 2023 19:44:57 -03; Group 2; vote-79787c6c8b-msz44; 31.85
dom 26 fev 2023 19:45:29 -03; Group 2; vote-79787c6c8b-msz44; 31.85
dom 26 fev 2023 19:46:02 -03; Group 2; vote-79787c6c8b-msz44; 31.73
dom 26 fev 2023 19:46:34 -03; Group 2; vote-79787c6c8b-msz44; 31.82
dom 26 fev 2023 19:47:06 -03; Group 2; vote-79787c6c8b-msz44; 31.85
dom 26 fev 2023 19:47:38 -03; Group 2; vote-79787c6c8b-msz44; 31.86
dom 26 fev 2023 19:48:11 -03; Group 2; vote-79787c6c8b-msz44; 31.85
dom 26 fev 2023 19:48:43 -03; Group 2; vote-79787c6c8b-msz44; 31.80
dom 26 fev 2023 19:49:15 -03; Group 2; vote-79787c6c8b-msz44; 31.83
dom 26 fev 2023 19:49:47 -03; Group 2; vote-79787c6c8b-msz44; 31.89
dom 26 fev 2023 19:50:20 -03; Group 2; vote-79787c6c8b-msz44; 31.83
dom 26 fev 2023 19:50:52 -03; Group 2; vote-79787c6c8b-msz44; 31.85
dom 26 fev 2023 19:51:24 -03; Group 2; vote-79787c6c8b-msz44; 31.83
dom 26 fev 2023 19:51:57 -03; Group 2; vote-79787c6c8b-msz44; 31.79
dom 26 fev 2023 19:52:29 -03; Group 2; vote-79787c6c8b-msz44; 31.88
dom 26 fev 2023 19:53:01 -03; Group 2; vote-79787c6c8b-msz44; 31.87
dom 26 fev 2023 19:53:33 -03; Group 2; vote-79787c6c8b-msz44; 31.85
dom 26 fev 2023 19:54:06 -03; Group 2; vote-79787c6c8b-msz44; 31.84
dom 26 fev 2023 19:54:38 -03; Group 2; vote-79787c6c8b-msz44; 31.86
dom 26 fev 2023 19:55:10 -03; Group 2; vote-79787c6c8b-msz44; 31.85
dom 26 fev 2023 19:55:42 -03; Group 2; vote-79787c6c8b-msz44; 31.85
dom 26 fev 2023 19:56:15 -03; Group 2; vote-79787c6c8b-msz44; 31.76
dom 26 fev 2023 19:56:47 -03; Group 2; vote-79787c6c8b-msz44; 31.71
dom 26 fev 2023 19:57:19 -03; Group 2; vote-79787c6c8b-msz44; 31.83
